,index,x0,iata,latitude,longitude,country,state,region,hub
383,383,0.8570860815589068,BFK,39.70166667,-104.75166667,US,CO,west,no
384,384,0.42055721752306674,SMX,34.905,-120.45777778,US,CA,west,no
385,385,0.6885599511225687,BFM,30.62638889,-88.06805556,US,AL,centre,no
386,386,0.08020131593248063,BGM,42.20138889,-75.96916667,US,NY,east,no
387,387,0.15898119792552773,IAG,43.10722222,-78.94555556,US,NY,east,no
388,388,0.9758484977872964,ILG,39.67833333,-75.6075,US,DE,east,no
389,389,0.0014666642535189854,STP,44.93444444,-93.06,US,MN,centre,no
390,390,0.6782654247980535,HKY,35.74055556,-81.39,US,NC,east,no
391,391,0.0018074237968633367,HTS,38.36694444,-82.55611111,US,WV,east,no
392,392,0.6337772822819226,BID,41.16666667,-71.57916667,US,RI,east,no
393,393,0.8748377076950552,BLM,40.18666667,-74.125,US,NJ,east,no
394,394,0.9958704946861474,WST,41.35222222,-71.80416667,US,RI,east,no
395,395,0.001784584382898032,HOP,36.67277778,-87.49166667,US,KY,centre,no
396,396,0.9992248597174357,PSM,43.07777778,-70.82333333,US,NH,east,no
397,397,0.03987799340600107,SKF,29.38,-98.58388889,US,TX,centre,no
398,398,0.016902644017269465,VOK,43.93833333,-90.26833333,US,WI,centre,no
399,399,0.9990288975338967,FLG,35.13777778,-111.67166667,US,AZ,west,no
400,400,0.45917269690468876,GCC,44.35138889,-105.525,US,WY,west,no
401,401,0.2405736761404078,GDV,47.13888889,-104.80694444,US,MT,west,no
402,402,0.8543896528438036,GGW,48.21277778,-106.61555556,US,MT,west,no
403,403,0.36537271463231735,HVR,48.54444444,-109.76111111,US,MT,west,no
404,404,0.6438281016306473,LWT,47.05111111,-109.47111111,US,MT,west,no
405,405,0.8455829190356401,MLS,46.43055556,-105.88055556,US,MT,west,no
406,406,0.0018066903285972773,OLF,48.09472222,-105.56638889,US,MT,west,no
407,407,0.0011781102837806125,SHR,44.77416667,-106.97722222,US,WY,west,no
408,408,0.7894088137765811,CPR,42.90861111,-106.4625,US,WY,west,no
409,409,0.5205136952209405,DWH,30.06388889,-95.55972222,US,TX,centre,no
410,410,0.0010799969367158808,BJI,47.50972222,-94.93472222,US,MN,centre,no
411,411,0.32168917433042005,SLK,44.38277778,-74.20666667,US,NY,east,no
412,412,0.0013056940451894087,DQR,35.98861111,-113.81,US,AZ,west,no
413,413,0.0015981176288548226,DTH,36.46388889,-116.88055556,US,CA,west,no
414,414,0.001702391009006563,GCN,35.95194444,-112.1475,US,AZ,west,no
415,415,0.9984714609681756,MYH,36.73388889,-111.75333333,US,AZ,west,no
416,416,0.0008941996036057334,SDX,34.84861111,-111.78777778,US,AZ,west,no
417,417,0.8756619359275428,SCK,37.89444444,-121.23916667,US,CA,west,no
418,418,0.050366171293397495,BLV,38.54277778,-89.85111111,US,IL,east,no
419,419,0.9028346288023916,BMG,39.14,-86.61472222,US,IN,east,no
420,420,0.9753767156564447,ELM,42.16083333,-76.89527778,US,NY,east,no
421,421,0.051314048619880925,ITH,42.49027778,-76.45805556,US,NY,east,no
422,422,0.2780330500572591,MQT,46.35361111,-87.39527778,US,MI,east,no
423,423,0.6974271950409505,LWS,46.37472222,-117.01444444,US,ID,west,no
424,424,0.8604402942748486,PUW,46.74472222,-117.105,US,WA,west,no
425,425,0.8866860617160948,RQZ,30.42888889,-86.68888889,US,FL,east,no
426,426,0.7295982639278771,SUN,43.50416667,-114.30833333,US,ID,west,no
427,427,0.9884784874689119,LEB,43.62805556,-72.30583333,US,NH,east,no
428,428,0.8313910138558203,PBG,44.65083333,-73.46805556,US,NY,east,no
429,429,0.4453163429141684,PQI,46.685,-68.0475,US,ME,east,no
430,430,0.16786184893585382,PVC,42.07194444,-70.22166667,US,MA,east,no
431,431,0.37442864078739574,RKD,44.05916667,-69.09805556,US,ME,east,no
432,432,0.1219219635427671,RUT,43.52944444,-72.94833333,US,VT,east,no
433,433,0.001621360568112989,BRD,46.39722222,-94.1375,US,MN,centre,no
434,434,0.06853437215754568,BRL,40.78611111,-91.12333333,US,IA,centre,no
435,435,0.0011838072820150307,ADS,32.96833333,-96.83611111,US,TX,centre,no
436,436,0.5607617813896357,BRO,25.90638889,-97.42555556,US,TX,centre,no
437,437,0.8604740437956134,BTL,42.30916667,-85.24777778,US,MI,east,no
438,438,0.6802685444343899,BTM,45.95111111,-112.49388889,US,MT,west,no
439,439,0.9985903564958852,TYR,32.35472222,-95.39888889,US,TX,centre,no
440,440,0.9983058259828244,MIE,40.23972222,-85.39444444,US,IN,east,no
441,441,0.15868288952890153,PKB,39.34555556,-81.43888889,US,WV,east,no
442,442,0.9985943046509521,RDG,40.37861111,-75.96388889,US,PA,east,no
443,443,0.23353845090157524,DWA,38.57916667,-121.85666667,US,CA,west,no
444,444,0.0014833631690182938,FVG,33.96972222,-112.79638889,US,AZ,west,no
445,445,0.0011198278229949587,GYR,33.42361111,-112.37416667,US,AZ,west,no
446,446,0.0012357178976967363,HIO,45.54055556,-122.94861111,US,OR,west,no
447,447,0.4076729220836686,HSH,35.97277778,-115.13444444,US,NV,west,no
448,448,0.8536504700277593,MSC,33.46083333,-111.72833333,US,AZ,west,no
449,449,0.0011205780176016878,OPF,25.90694444,-80.28027778,US,FL,east,no
450,450,0.030004125543230106,ORL,28.54416667,-81.33555556,US,FL,east,no
451,451,0.001403883288441232,OTH,43.41888889,-124.24,US,OR,west,no
452,452,0.5136616051149452,PDK,33.875,-84.30222222,US,GA,east,no
453,453,0.9991551953382759,PSF,42.42666667,-73.29166667,US,MA,east,no
454,454,0.639306606960691,PVU,40.21805556,-111.72222222,US,UT,west,no
455,455,0.6656283608769917,RBD,32.68027778,-96.86722222,US,TX,centre,no
456,456,0.9987850941123395,RIL,39.51805556,-107.77916667,US,CO,west,no
457,457,0.1747461247504297,SAA,41.445,-106.81,US,WY,west,no
458,458,0.9842826701689702,SAC,38.5125,-121.4925,US,CA,west,no
459,459,0.30101102119651957,SLN,38.79083333,-97.6525,US,KS,centre,no
460,460,0.6419124890005702,SPW,43.16388889,-95.20083333,US,IA,centre,no
461,461,0.09605997784968778,STS,38.50916667,-122.81166667,US,CA,west,no
462,462,0.6102667218470431,TEX,37.95388889,-107.90833333,US,CO,west,no
463,463,0.9839624172209399,UGN,42.42138889,-87.86694444,US,IL,east,no
464,464,0.9882178450295023,VIS,36.31944444,-119.39388889,US,CA,west,no
465,465,0.27252229549114965,VWN,34.15055556,-114.27138889,US,AZ,west,no
466,466,0.9984523267589441,YKM,46.56694444,-120.53777778,US,WA,west,no
467,467,0.27432603054512017,BVO,36.7625,-96.01083333,US,OK,centre,no
468,468,0.0011766961028672883,BVY,42.58333333,-70.91555556,US,MA,east,no
469,469,0.1095200891272205,CGF,41.56527778,-81.48666667,US,OH,east,no
470,470,0.46069290215868564,BWG,36.96222222,-86.42222222,US,KY,centre,no
471,471,0.9987646684221314,EFD,29.60722222,-95.15861111,US,TX,centre,no
472,472,0.9984567881049747,FWH,32.76888889,-97.44111111,US,TX,centre,no
473,473,0.9987141162916816,HGR,39.70777778,-77.73,US,MD,east,no
474,474,0.998027352904348,LNS,40.12111111,-76.29972222,US,PA,east,no
475,475,0.7815928470106593,MRK,25.99472222,-81.67277778,US,FL,east,no
476,476,0.7946509771760604,OCF,29.17555556,-82.22694444,US,FL,east,no
477,477,0.869193939096013,CAD,44.27583333,-85.41916667,US,MI,east,no
478,478,0.5357990001339743,CMI,40.03972222,-88.27972222,US,IL,east,no
479,479,0.8746939254511426,PIB,31.4675,-89.33666667,US,MS,centre,no
480,480,0.9040274676573521,TXK,33.45638889,-93.98916667,US,AR,centre,no
481,481,0.20407038245201645,CDR,42.835,-103.09777778,US,NE,centre,no
482,482,0.2426723279871788,SHD,38.26388889,-78.89666667,US,VA,east,no
483,483,0.26551550388036843,CEZ,37.30277778,-108.62722222,US,CO,west,no
484,484,0.039694291214554256,FMN,36.74111111,-108.22916667,US,NM,west,no
485,485,0.9973670616799578,FSM,35.33666667,-94.3675,US,AR,centre,no
486,486,0.504086188334761,FXE,26.19694444,-80.17083333,US,FL,east,no
487,487,0.3728974097255259,CIC,39.79583333,-121.85666667,US,CA,west,no
488,488,0.8561236461025029,LAF,40.41194444,-86.93361111,US,IN,east,no
489,489,0.9245140802958202,LCK,39.81416667,-82.93222222,US,OH,east,no
490,490,0.2830447356769256,MCW,43.15694444,-93.32944444,US,IA,centre,no
491,491,0.001417715988869454,MGW,39.64277778,-79.91583333,US,WV,east,no
492,492,0.21979748054649234,CLD,33.12861111,-117.27972222,US,CA,west,no
493,493,0.0011566884882219142,KEH,47.75472222,-122.25916667,US,WA,west,no
494,494,0.9986036929674985,LKE,47.62888889,-122.33861111,US,WA,west,no
495,495,0.9953215553903673,SBY,38.33861111,-75.51,US,MD,east,no
496,496,0.9940745461650863,STJ,39.77583333,-94.91,US,MO,centre,no
497,497,0.87763706841754,CNY,38.75944444,-109.74611111,US,UT,west,no
498,498,0.5878901690495758,ELY,39.30194444,-114.84194444,US,NV,west,no
499,499,0.3578938202105115,COD,44.51583333,-109.0275,US,WY,west,no
500,500,0.9991337705741794,COE,47.775,-116.81777778,US,ID,west,no
501,501,0.9116713179703023,OFF,41.11833333,-95.91222222,US,NE,centre,no
502,502,0.9088520464879567,SUU,38.2625,-121.92694444,US,CA,west,no
503,503,0.9984360357199209,VBG,34.72972222,-120.57583333,US,CA,west,no
504,504,0.7767018110341406,LCH,30.13111111,-93.22555556,US,LA,centre,no
505,505,0.6631262638434737,CPS,38.57138889,-90.15722222,US,MO,centre,no
506,506,0.998433224614749,CRG,30.33638889,-81.51444444,US,FL,east,no
507,507,0.032597611066945614,CVS,34.385,-103.32388889,US,NM,west,no
508,508,0.9316550911626098,EAU,44.86444444,-91.48722222,US,WI,centre,no
509,509,0.2795215377892549,RSJ,48.63333333,-122.85,US,WA,west,no
510,510,0.5311508656692596,RKS,41.59638889,-109.06583333,US,WY,west,no
511,511,0.9629266651378653,WRL,43.9675,-107.95305556,US,WY,west,no
512,512,0.03090050529693609,DOV,39.12694444,-75.46444444,US,DE,east,no
513,513,0.9679093642013682,DAG,34.85388889,-116.78611111,US,CA,west,no
514,514,0.7500961697438853,DBQ,42.41,-90.71083333,US,IA,centre,no
515,515,0.0019865141003449927,SPS,33.98833333,-98.49194444,US,TX,centre,no
516,516,0.0008888702555590718,DDC,37.76166667,-99.965,US,KS,centre,no
517,517,0.6800700221430196,GBD,38.34722222,-98.86416667,US,KS,centre,no
518,518,0.9979089373098075,GCK,37.92861111,-100.72972222,US,KS,centre,no
519,519,0.0013936068283263907,DEC,39.83416667,-88.86861111,US,IL,east,no
520,520,0.8969757039887224,DIK,46.79666667,-102.79638889,US,ND,centre,no
521,521,0.9783117286046615,DRO,37.15,-107.75111111,US,CO,west,no
522,522,0.0013159325245494446,EAR,40.72833333,-98.99888889,US,NE,centre,no
523,523,0.7819769720583828,HON,44.38361111,-98.22638889,US,SD,centre,no
524,524,0.8066370344234551,HYS,38.84611111,-99.27416667,US,KS,centre,no
525,525,0.16011353803289066,IGM,35.25666667,-113.94,US,AZ,west,no
526,526,0.540229925325389,LBL,37.04444444,-100.96055556,US,KS,centre,no
527,527,0.575617279654322,MCK,40.20611111,-100.59,US,NE,centre,no
528,528,0.8757588872079638,MUO,43.04361111,-115.87166667,US,ID,west,no
529,529,0.9978559792554796,MWH,47.205,-119.31555556,US,WA,west,no
530,530,0.09815144721426129,OGD,41.19638889,-112.01083333,US,UT,west,no
531,531,0.3177750527026579,PRC,34.65,-112.42416667,US,AZ,west,no
532,532,0.7799630589832753,RIW,43.06444444,-108.45694444,US,WY,west,no
533,533,0.155152254174977,VEL,40.43888889,-109.51027778,US,UT,west,no
534,534,0.9491032806794859,DET,42.40666667,-83.00833333,US,MI,east,no
535,535,0.13202692548382164,NTD,34.12027778,-119.12,US,CA,west,no
536,536,0.9991588905424384,ROW,33.30166667,-104.53055556,US,NM,west,no
537,537,0.072864425190412,INL,48.56305556,-93.40416667,US,MN,centre,no
538,538,0.9986499501077784,DMA,32.16638889,-110.8825,US,AZ,west,no
539,539,0.9602016970064267,DPA,41.91555556,-88.24666667,US,IL,east,no
540,540,0.0008250630639342613,AZ4,33.7875,-113.6425,US,AZ,west,no
541,541,0.0018100443474845906,L41,36.8125,-111.64666667,US,AZ,west,no
542,542,0.10269343059078993,DRT,29.37416667,-100.92722222,US,TX,centre,no
543,543,0.4068989437540231,UIN,39.94416667,-91.19722222,US,IL,east,no
544,544,0.9987237666525205,ESC,45.72055556,-87.08666667,US,MI,east,no
545,545,0.002081726881002198,IMT,45.81555556,-88.11416667,US,MI,east,no
546,546,0.002380976863817509,DVL,48.11305556,-98.9075,US,ND,centre,no
547,547,0.3240430430024018,JMS,46.93,-98.67833333,US,ND,centre,no
548,548,0.30445314463007517,EAT,47.39972222,-120.20777778,US,WA,west,no
549,549,0.14992281829302131,RHI,45.63138889,-89.4575,US,WI,centre,no
550,550,0.048049043299459145,EDW,34.9,-117.86666667,US,CA,west,no
551,551,0.0035179071113339436,INS,36.58722222,-115.67333333,US,NV,west,no
552,552,0.7395271098233273,EKI,41.72222222,-85.99222222,US,IN,east,no
553,553,0.0009459597093695119,EKO,40.82388889,-115.78972222,US,NV,west,no
554,554,0.6902116804004866,ELD,33.22055556,-92.81472222,US,AR,centre,no
555,555,0.001282596282411415,LGU,41.7875,-111.855,US,UT,west,no
556,556,0.1512371380113505,YUM,32.65666667,-114.60583333,US,AZ,west,no
557,557,0.9964603491622231,MOD,37.62694444,-120.95527778,US,CA,west,no
558,558,0.5554869075441202,OTS,48.49916667,-122.66111111,US,WA,west,no
559,559,0.3896209401416945,ESN,38.80277778,-76.06777778,US,MD,east,no
560,560,0.324688815786947,SBM,43.77166667,-87.85222222,US,WI,centre,no
561,561,0.002356339075028057,FFO,39.82611111,-84.04833333,US,OH,east,no
562,562,0.0012346718868985454,PAM,30.06972222,-85.57611111,US,FL,east,no
563,563,0.9981012424401376,FFT,38.1825,-84.90472222,US,KY,centre,no
564,564,0.8161864991536031,FHB,30.61194444,-81.46111111,US,FL,east,no
565,565,0.829985085156892,MTN,39.32555556,-76.41388889,US,MD,east,no
566,566,0.827211480431391,FHU,31.58888889,-110.34305556,US,AZ,west,no
567,567,0.03058698882287049,FID,41.25138889,-72.03166667,US,NY,east,no
568,568,0.0231629753836827,GUF,30.29055556,-87.67166667,US,AL,centre,no
569,569,0.9978219925982558,MQY,36.00888889,-86.52,US,TN,east,no
570,570,0.6057910543253454,PGR,36.06388889,-90.50916667,US,AR,centre,no
571,571,0.7130865268499254,SOW,34.26444444,-110.00416667,US,AZ,west,no
572,572,0.5526419374126591,FOD,42.5525,-94.18972222,US,IA,centre,no
573,573,0.9991882975987736,LRU,32.29083333,-106.92166667,US,NM,west,no
574,574,0.01991340971035724,FOK,40.84361111,-72.63222222,US,NY,east,no
575,575,0.998264558066763,NPT,41.53083333,-71.2825,US,RI,east,no
576,576,0.0013076036402316527,NY3,42.45,-75.01638889,US,NY,east,no
577,577,0.9987882509297928,FPR,27.49305556,-80.36777778,US,FL,east,no
578,578,0.7859821787144909,NUW,48.35222222,-122.65416667,US,WA,west,no
579,579,0.84766140360808,WSX,48.66666667,-122.88333333,US,WA,west,no
580,580,0.15240097403881084,CNO,33.97083333,-117.64138889,US,CA,west,no
581,581,0.3815614653961906,FTY,33.77916667,-84.52138889,US,GA,east,no
582,582,0.47709053073117447,FVO,45.24722222,-122.77,US,OR,west,no
583,583,0.04412485344501231,GON,41.32888889,-72.04638889,US,CT,east,no
584,584,0.5090356751112967,GAI,39.16833333,-77.16611111,US,MD,east,no
585,585,0.6094332608333246,MVM,36.70972222,-110.23694444,US,AZ,west,no
586,586,0.8810581730595476,UXR,37.01555556,-110.19916667,US,UT,west,no
587,587,0.9988451569179578,GED,38.68916667,-75.35888889,US,DE,east,no
588,588,0.795611975405272,GFL,43.34444444,-73.60916667,US,NY,east,no
589,589,0.59835497195348,MCD,45.86472222,-84.63722222,US,MI,east,no
590,590,0.9973898645312683,NYL,32.65666667,-114.60583333,US,AZ,west,no
591,591,0.7139147767907645,GSB,35.33972222,-77.96,US,NC,east,no
592,592,0.20819227036459262,GTU,30.67888889,-97.67944444,US,TX,centre,no
593,593,0.25854342593995017,GUS,40.64805556,-86.15222222,US,IN,east,no
594,594,0.9989947879381736,HAO,39.36444444,-84.52472222,US,OH,east,no
595,595,0.0011339285860165812,HBV,27.34944444,-98.73694444,US,TX,centre,no
596,596,0.0008802420663960238,VWK,43.05083333,-73.86111111,US,NY,east,no
597,597,0.934589815777819,NKT,34.9025,-76.88138889,US,NC,east,no
598,598,0.6859491350740874,HIB,47.38861111,-92.83861111,US,MN,centre,no
599,599,0.7460459707342725,TVF,48.06611111,-96.185,US,MN,centre,no
600,600,0.0013764295716777594,HIF,41.12361111,-111.97194444,US,UT,west,no
601,601,0.22797977821347426,HMN,32.85138889,-106.10166667,US,NM,west,no
602,602,0.9979788308364124,HOT,34.47888889,-93.09611111,US,AR,centre,no
603,603,0.0024727340655033864,NZY,32.69916667,-117.21444444,US,CA,west,no
604,604,0.0011116981206863309,FCM,44.82722222,-93.45722222,US,MN,centre,no
605,605,0.10830887591140197,IOW,41.64027778,-91.54722222,US,IA,centre,no
606,606,0.000972107348233785,JZI,36.59277778,-86.47666667,US,TN,east,no
607,607,0.6334980866711925,MNZ,38.72194444,-77.51805556,US,VA,east,no
608,608,0.5428905871377091,NY4,44.67666667,-74.94833333,US,NY,east,no
609,609,0.0014180901389878172,OH5,39.24666667,-84.38888889,US,OH,east,no
610,610,0.6166307978552719,PWA,35.53277778,-97.64916667,US,OK,centre,no
611,611,0.2457814035768043,PYM,41.90972222,-70.72944444,US,MA,east,no
612,612,0.10037137615187579,RAC,42.76111111,-87.81388889,US,WI,centre,no
613,613,0.37348465158817407,ROG,36.37222222,-94.10694444,US,AR,centre,no
614,614,0.0010853927327793423,RQR,45.42555556,-84.91333333,US,MI,east,no
615,615,0.15207328527276062,TMB,25.64583333,-80.43194444,US,FL,east,no
616,616,0.9469371177060789,UBF,41.68805556,-69.99,US,MA,east,no
617,617,0.0015651893575349843,UES,43.03833333,-88.23,US,WI,centre,no
618,618,0.895017769096471,UST,29.95861111,-81.33888889,US,FL,east,no
619,619,0.9980072831535058,VRB,27.6525,-80.41361111,US,FL,east,no
620,620,0.17327962997099816,WDG,36.37916667,-97.79083333,US,OK,centre,no
621,621,0.8423495623053302,WVL,44.53388889,-69.67583333,US,ME,east,no
622,622,0.0020666451601909787,HRO,36.26166667,-93.15555556,US,AR,centre,no
623,623,0.8585037331967585,HST,25.48805556,-80.38416667,US,FL,east,no
624,624,0.00556398087023232,VCT,28.85111111,-96.91444444,US,TX,centre,no
625,625,0.0012819019067243176,ID1,43.74194444,-111.09777778,US,ID,west,no
626,626,0.4768303727560865,LMT,42.16305556,-121.73583333,US,OR,west,no
627,627,0.21922981782008658,STC,45.54527778,-94.05833333,US,MN,centre,no
628,628,0.9982166610843638,MI4,44.62527778,-86.20083333,US,MI,east,no
629,629,0.9986624399719426,IPL,32.83722222,-115.57472222,US,CA,west,no
630,630,0.0945683168418014,IPT,41.24222222,-76.92055556,US,PA,east,no
631,631,0.39837212033861763,IRK,40.0925,-92.54388889,US,MO,centre,no
632,632,0.6635495198699969,IWD,46.52555556,-90.13166667,US,MI,east,no
633,633,0.4633021819216918,JBR,35.83,-90.64833333,US,AR,centre,no
634,634,0.6534340193336542,JLN,37.14972222,-94.49777778,US,MO,centre,no
635,635,0.998721820278061,TBN,37.74138889,-92.14055556,US,MO,centre,no
636,636,0.14072665541475113,JZL,33.02333333,-118.58805556,US,CA,west,no
637,637,0.7589152238679999,MVW,48.47027778,-122.41055556,US,WA,west,no
638,638,0.5154231456561702,SSW,48.675,-123.17361111,US,WA,west,no
639,639,0.0013845665513403137,XXV,48.50416667,-122.81388889,US,WA,west,no
640,640,0.3406126144720785,LAL,27.98888889,-82.01472222,US,FL,east,no
641,641,0.001501226068474756,MCE,37.28472222,-120.51277778,US,CA,west,no
642,642,0.689943789601201,SGR,29.62222222,-95.65666667,US,TX,centre,no
643,643,0.9989079651734054,TVL,38.89416667,-119.99444444,US,CA,west,no
644,644,0.05163812200745259,WMC,40.89777778,-117.80361111,US,NV,west,no
645,645,0.9987786724373396,MMH,37.63111111,-118.85138889,US,CA,west,no
646,646,0.3001453156513312,OSH,43.98388889,-88.55694444,US,WI,centre,no
647,647,0.9987975455851758,OXR,34.20111111,-119.20638889,US,CA,west,no
648,648,0.86825160998094,SVN,32.01,-81.14583333,US,GA,east,no
649,649,0.33384061335624066,LEW,44.0475,-70.28388889,US,ME,east,no
650,650,0.8388715248210807,CGS,38.98055556,-76.92277778,US,MD,east,no
651,651,0.0015113688876500218,LFI,37.08277778,-76.36083333,US,VA,east,no
652,652,0.39852270139326673,LJN,29.03833333,-95.45694444,US,TX,centre,no
653,653,0.7546703372770787,BYW,48.57916667,-122.825,US,WA,west,no
654,654,0.0017949658259808295,ODW,48.25333333,-122.6725,US,WA,west,no
655,655,0.9983278728999151,TIW,47.26805556,-122.57694444,US,WA,west,no
656,656,0.053375871976710725,TWD,48.05,-122.8,US,WA,west,no
657,657,0.9991159899778965,SSI,31.15055556,-81.38944444,US,GA,east,no
658,658,0.9902279238852046,LRO,37.83666667,-121.27222222,US,CA,west,no
659,659,0.027326893235705866,SSC,33.97277778,-80.47305556,US,SC,east,no
660,660,0.06814675511531403,LZU,33.97777778,-83.96222222,US,GA,east,no
661,661,0.9982234640881544,MBL,44.27388889,-86.25333333,US,MI,east,no
662,662,0.10029360991245762,MCC,38.66777778,-121.39944444,US,CA,west,no
663,663,0.4993127142789111,PAH,37.06111111,-88.7725,US,KY,centre,no
664,664,0.000953649908829374,MFH,36.835,-114.05527778,US,NV,west,no
665,665,0.9919418685709233,MHV,35.06666667,-118.15,US,CA,west,no
666,666,0.1977558133410098,NQX,24.57527778,-81.68916667,US,FL,east,no
667,667,0.9991927867077777,VYS,41.35194444,-89.15305556,US,IL,east,no
668,668,0.19986331402007854,MO2,38.5875,-90.99388889,US,MO,centre,no
669,669,0.04347441668178973,MPV,44.20333333,-72.56666667,US,VT,east,no
670,670,0.9989811947923363,SD2,43.22166667,-99.40333333,US,SD,centre,no
671,671,0.4323603936750098,MTC,42.60083333,-82.83722222,US,MI,east,no
672,672,0.49437074341822684,MTH,24.72611111,-81.05138889,US,FL,east,no
673,673,0.7993456017483034,MTP,41.07666667,-71.92055556,US,NY,east,no
674,674,0.2732795023717826,MYF,32.81583333,-117.13944444,US,CA,west,no
675,675,0.6430908283965674,NIP,30.23416667,-81.67527778,US,FL,east,no
676,676,0.9949878646986807,NHK,38.29166667,-76.41638889,US,MD,east,no
677,677,0.0015650376065393006,TIK,35.41833333,-97.38888889,US,OK,centre,no
678,678,0.998125090969776,NJK,32.8275,-115.66888889,US,CA,west,no
679,679,0.9703222268431443,NKX,32.86916667,-117.14361111,US,CA,west,no
680,680,0.09327665252310242,NY1,41.98527778,-73.96416667,US,NY,east,no
681,681,0.0011411355141452877,NY2,43.35083333,-76.38805556,US,NY,east,no
682,682,0.5493129663563512,NY5,41.7075,-73.73805556,US,NY,east,no
683,683,0.9841090854330689,LCI,43.57138889,-71.42111111,US,NH,east,no
684,684,0.7403023565068063,OLM,46.97361111,-122.90333333,US,WA,west,no
685,685,0.0011451235914515592,MDH,37.78138889,-89.24694444,US,IL,east,no
686,686,0.3466151507708302,CLU,39.26194444,-85.89638889,US,IN,east,no
687,687,0.1392512957027175,VGC,42.84388889,-75.56138889,US,NY,east,no
688,688,0.016483103968968623,WGO,39.14111111,-78.14277778,US,VA,east,no
689,689,0.17064230102293237,PDT,45.69833333,-118.83611111,US,OR,west,no
690,690,0.001144378781773794,PGS,35.52833333,-113.24666667,US,AZ,west,no
691,691,0.5102668177835658,LWM,42.7175,-71.1225,US,MA,east,no
692,692,0.37078620746113805,PWK,42.1125,-87.90111111,US,IL,east,no
693,693,0.25139142064713105,UDD,33.74833333,-116.27416667,US,CA,west,no
694,694,0.0009691202082440825,PNE,40.08027778,-75.0125,US,PA,east,no
695,695,0.002267886764664076,POU,41.62805556,-73.88277778,US,NY,east,no
696,696,0.8411142999716316,RNT,47.49305556,-122.21583333,US,WA,west,no
697,697,0.19490257890891988,U36,42.92111111,-112.88111111,US,ID,west,no
698,698,0.0967860501157421,SCH,42.8525,-73.93,US,NY,east,no
699,699,0.9979645298646399,C01,34.21388889,-119.09444444,US,CA,west,no
700,700,0.7513891319893304,SGH,39.83833333,-83.83972222,US,OH,east,no
701,701,0.0014710475319012106,SGU,37.09305556,-113.59222222,US,UT,west,no
702,702,0.01261405967614943,BIX,30.41111111,-88.92361111,US,MS,centre,no
703,703,0.24782286662459138,WYS,44.68666667,-111.10472222,US,MT,west,no
704,704,0.0018091331871978688,MVL,44.53583333,-72.61444444,US,VT,east,no
705,705,0.9350057090933839,UXO,42.55416667,-71.75888889,US,MA,east,no
706,706,0.24382417018014835,TKF,39.32,-120.13944444,US,CA,west,no
707,707,0.4267683711352436,TN2,36.05583333,-85.53083333,US,TN,east,no
708,708,0.8476643499276943,UT1,40.48194444,-111.42888889,US,UT,west,no
709,709,0.7887589737001313,VAD,30.96833333,-83.19305556,US,GA,east,no
710,710,0.2257328424683724,TIX,28.51222222,-80.79944444,US,FL,east,no
711,711,0.7081303682717347,WJF,34.74055556,-118.22,US,CA,west,no
712,712,0.9109307993350634,SC1,32.4775,-80.72305556,US,SC,east,no
713,713,0.6369222494505834,,,,,,,
714,714,0.44005533499610733,,,,,,,
715,715,0.9988627951194875,,,,,,,
716,716,0.020069190726584484,,,,,,,
717,717,0.1896310740521375,,,,,,,
718,718,0.0015854934193698137,,,,,,,
719,719,0.001672525981277971,,,,,,,
720,720,0.0011387651554729495,,,,,,,
721,721,0.9985819354061838,,,,,,,
722,722,0.0018922231643739473,,,,,,,
723,723,0.9987955684993257,,,,,,,
724,724,0.0015711246786628522,,,,,,,
725,725,0.6349498066097973,,,,,,,
726,726,0.0008705311978581685,,,,,,,
727,727,0.964218589104771,,,,,,,
728,728,0.48754460837542674,,,,,,,
729,729,0.5321076589540543,,,,,,,
730,730,0.0012389452207564272,,,,,,,
731,731,0.8109679673365586,,,,,,,
732,732,0.9984669348776356,,,,,,,
733,733,0.7439646347290453,,,,,,,
734,734,0.12681446783504935,,,,,,,
735,735,0.6336647675406125,,,,,,,
736,736,0.6019211706549366,,,,,,,
737,737,0.9058653174038208,,,,,,,
738,738,0.7132550665064521,,,,,,,
739,739,0.7677204938055702,,,,,,,
740,740,0.30885613728475675,,,,,,,
741,741,0.4725960369123929,,,,,,,
742,742,0.998886308593601,,,,,,,
743,743,0.3941712039038974,,,,,,,
744,744,0.4003632090436711,,,,,,,
745,745,0.20328302346480737,,,,,,,
746,746,0.7732718040477758,,,,,,,
747,747,0.6289989376909386,,,,,,,
748,748,0.3553796316239738,,,,,,,
749,749,0.10332683323557412,,,,,,,
750,750,0.7016200928582472,,,,,,,
751,751,0.09580867591063075,,,,,,,
752,752,0.42531904235301976,,,,,,,
753,753,0.9988791803148407,,,,,,,
754,754,0.001086758078166112,,,,,,,
755,755,0.30799016883580493,,,,,,,
756,756,0.9355948178420848,,,,,,,
757,757,0.8072516774672159,,,,,,,
758,758,0.25309850528671435,,,,,,,
759,759,0.9990165796085716,,,,,,,
760,760,0.9990558297607811,,,,,,,
761,761,0.9957038019827942,,,,,,,
762,762,0.31059003772212485,,,,,,,
763,763,0.4744016474574956,,,,,,,
764,764,0.48401322433052724,,,,,,,
765,765,0.3912297866486003,,,,,,,
766,766,0.4993118707859279,,,,,,,
767,767,0.8826281651944629,,,,,,,
768,768,0.0016878268000526365,,,,,,,
