,index,x0,w,sigma,c,t,iata,latitude,longitude,country,state,region,hub
332,332,0.45178233458876177,0.038490208570045106,0.23279385111908898,0.560914539601102,65.15383031619264,CMX,47.16777778,-88.48638889,US,MI,east,no
333,333,0.12868389577346198,0.17167150473723072,0.23279385111908898,0.560914539601102,65.15383031619264,HLN,46.60666667,-111.98194444,US,MT,west,no
334,334,0.5006954536951107,0.13169797682792103,0.23279385111908898,0.560914539601102,65.15383031619264,MKC,39.12333333,-94.59277778,US,MO,centre,no
335,335,0.20310053703023828,0.03111911549110371,0.23279385111908898,0.560914539601102,65.15383031619264,SAF,35.6175,-106.08833333,US,NM,west,no
336,336,0.2784676950188008,0.030485731896383376,0.23279385111908898,0.560914539601102,65.15383031619264,SCF,33.62277778,-111.91055556,US,AZ,west,no
337,337,0.48182934143520195,0.06452766173264025,0.23279385111908898,0.560914539601102,65.15383031619264,SPI,39.84416667,-89.67888889,US,IL,east,no
338,338,0.3005620486478815,0.0704588968013364,0.23279385111908898,0.560914539601102,65.15383031619264,TCM,47.13833333,-122.475,US,WA,west,no
339,339,0.7250136653119122,0.054510186358505484,0.23279385111908898,0.560914539601102,65.15383031619264,TTN,40.27805556,-74.8125,US,NJ,east,no
340,340,0.34527809591856445,0.03029613962257646,0.23279385111908898,0.560914539601102,65.15383031619264,WRI,40.01555556,-74.59388889,US,NJ,east,no
341,341,0.8035841338213127,0.020199523898584124,0.23279385111908898,0.560914539601102,65.15383031619264,BKW,37.78194444,-81.12416667,US,WV,east,no
342,342,0.8656869089460999,0.06234141333398235,0.23279385111908898,0.560914539601102,65.15383031619264,PLN,45.57083333,-84.79277778,US,MI,east,no
343,343,0.8912841699224119,0.22202032898572996,0.23279385111908898,0.560914539601102,65.15383031619264,LSE,43.87722222,-91.25638889,US,WI,centre,no
344,344,0.6637064278099567,0.006287753018224121,0.23279385111908898,0.560914539601102,65.15383031619264,AZ3,33.52722222,-112.29527778,US,AZ,west,no
345,345,0.5404646864669853,0.2692195492732788,0.23279385111908898,0.560914539601102,65.15383031619264,BIS,46.77888889,-100.7525,US,ND,centre,no
346,346,0.4130832996127804,0.01317952286308118,0.23279385111908898,0.560914539601102,65.15383031619264,CSM,35.33972222,-99.20027778,US,OK,centre,no
347,347,0.1420481936461397,0.0776289964918688,0.23279385111908898,0.560914539601102,65.15383031619264,FNL,40.44888889,-105.01027778,US,CO,west,no
348,348,0.36281629411681515,0.0298105892364128,0.23279385111908898,0.560914539601102,65.15383031619264,FTW,32.8175,-97.35861111,US,TX,centre,no
349,349,0.15129200625207545,0.040256440441649756,0.23279385111908898,0.560914539601102,65.15383031619264,GRI,40.96722222,-98.30666667,US,NE,centre,no
350,350,0.0705012317977986,0.15107548183193684,0.23279385111908898,0.560914539601102,65.15383031619264,MFR,42.37361111,-122.87222222,US,OR,west,no
351,351,0.06686881463571123,0.29241348063928146,0.23279385111908898,0.560914539601102,65.15383031619264,MSO,46.91555556,-114.0875,US,MT,west,no
352,352,0.06843612126248906,0.1449450914781624,0.23279385111908898,0.560914539601102,65.15383031619264,RDM,44.25444444,-121.15138889,US,OR,west,no
353,353,0.30959537303304396,0.06550263360528549,0.23279385111908898,0.560914539601102,65.15383031619264,RFD,42.19722222,-89.0925,US,IL,east,no
354,354,0.2373033520561178,0.03109590399117715,0.23279385111908898,0.560914539601102,65.15383031619264,TWF,42.48194444,-114.48666667,US,ID,west,no
355,355,0.2656084399566909,0.07987837600706865,0.23279385111908898,0.560914539601102,65.15383031619264,VCV,34.5975,-117.38305556,US,CA,west,no
356,356,0.46586267739833903,0.00969260827723147,0.23279385111908898,0.560914539601102,65.15383031619264,BAD,32.50166667,-93.6625,US,LA,centre,no
357,357,0.4342983307207567,0.03757338769988889,0.23279385111908898,0.560914539601102,65.15383031619264,LSV,36.23388889,-115.03361111,US,NV,west,no
358,358,0.819045105182744,0.03268446047157468,0.23279385111908898,0.560914539601102,65.15383031619264,BAF,42.16,-72.71638889,US,MA,east,no
