,index,x0,sigma,c,t,iata,latitude,longitude,country,state,region,hub
214,214,0.6105129657729211,0.1653231430346359,0.7908546711500419,214.0641639792899,MIA,25.7925,-80.28611111,US,FL,east,yes
215,215,0.6783659523721604,0.1653231430346359,0.7908546711500419,214.0641639792899,NGU,36.93722222,-76.29055556,US,VA,east,no
216,216,0.5617446581972572,0.1653231430346359,0.7908546711500419,214.0641639792899,NPA,30.35277778,-87.32027778,US,FL,east,no
217,217,0.3659969081854356,0.1653231430346359,0.7908546711500419,214.0641639792899,POB,35.17083333,-79.01472222,US,NC,east,no
218,218,0.2432178341050022,0.1653231430346359,0.7908546711500419,214.0641639792899,AEX,31.32416667,-92.54694444,US,LA,centre,no
219,219,0.5990692610073398,0.1653231430346359,0.7908546711500419,214.0641639792899,AZA,33.30777778,-111.65555556,US,AZ,west,no
220,220,0.195883529700511,0.1653231430346359,0.7908546711500419,214.0641639792899,CSG,32.51611111,-84.93888889,US,GA,east,no
221,221,0.9037387515457171,0.1653231430346359,0.7908546711500419,214.0641639792899,CYS,41.15583333,-104.81222222,US,WY,west,no
222,222,0.4599036492821994,0.1653231430346359,0.7908546711500419,214.0641639792899,DPG,40.19944444,-112.93666667,US,UT,west,no
223,223,0.08576873602157586,0.1653231430346359,0.7908546711500419,214.0641639792899,DQK,44.05,-75.73305556,US,NY,east,no
224,224,0.2700195993294707,0.1653231430346359,0.7908546711500419,214.0641639792899,GFK,47.95194444,-97.17861111,US,ND,centre,no
225,225,0.0899602310146162,0.1653231430346359,0.7908546711500419,214.0641639792899,LRD,27.54472222,-99.46111111,US,TX,centre,no
226,226,0.06655142876475778,0.1653231430346359,0.7908546711500419,214.0641639792899,MDT,40.19305556,-76.76222222,US,PA,east,no
227,227,0.14121103398499052,0.1653231430346359,0.7908546711500419,214.0641639792899,RIV,33.88055556,-117.25861111,US,CA,west,no
228,228,0.38058955529645333,0.1653231430346359,0.7908546711500419,214.0641639792899,SBN,41.70444444,-86.3125,US,IN,east,no
229,229,0.8511570015882122,0.1653231430346359,0.7908546711500419,214.0641639792899,SGF,37.24,-93.385,US,MO,centre,no
230,230,0.059748496243186865,0.1653231430346359,0.7908546711500419,214.0641639792899,AFK,40.60694444,-95.86583333,US,NE,centre,no
231,231,0.8825296376058823,0.1653231430346359,0.7908546711500419,214.0641639792899,BEH,42.12777778,-86.42833333,US,MI,east,no
232,232,0.16645560403723153,0.1653231430346359,0.7908546711500419,214.0641639792899,AFW,32.98666667,-97.3175,US,TX,centre,no
233,233,0.9442054675434878,0.1653231430346359,0.7908546711500419,214.0641639792899,INT,36.13527778,-80.22555556,US,NC,east,no
234,234,0.12703957066839316,0.1653231430346359,0.7908546711500419,214.0641639792899,JQF,35.38527778,-80.70972222,US,NC,east,no
235,235,0.7397082204238234,0.1653231430346359,0.7908546711500419,214.0641639792899,AGC,40.35472222,-79.93,US,PA,east,no
236,236,0.29918013066219146,0.1653231430346359,0.7908546711500419,214.0641639792899,BQK,31.25888889,-81.46638889,US,GA,east,no
237,237,0.22375704594217338,0.1653231430346359,0.7908546711500419,214.0641639792899,GNV,29.68972222,-82.27583333,US,FL,east,no
238,238,0.16383467389135042,0.1653231430346359,0.7908546711500419,214.0641639792899,MGM,32.3,-86.39111111,US,AL,centre,no
239,239,0.16898916710752665,0.1653231430346359,0.7908546711500419,214.0641639792899,SHV,32.44694444,-93.82555556,US,LA,centre,no
240,240,0.7089586034015154,0.1653231430346359,0.7908546711500419,214.0641639792899,XNA,36.28194444,-94.30694444,US,AR,centre,no
241,241,0.17935791361079034,0.1653231430346359,0.7908546711500419,214.0641639792899,AHN,33.94833333,-83.32694444,US,GA,east,no
242,242,0.7291613520621065,0.1653231430346359,0.7908546711500419,214.0641639792899,BTR,30.53166667,-91.15055556,US,LA,centre,no
243,243,0.6779457688971506,0.1653231430346359,0.7908546711500419,214.0641639792899,FYV,36.00361111,-94.17,US,AR,centre,no
244,244,0.7732886309661176,0.1653231430346359,0.7908546711500419,214.0641639792899,GTR,33.45027778,-88.59138889,US,MS,centre,no
245,245,0.10860029891216391,0.1653231430346359,0.7908546711500419,214.0641639792899,MCN,32.69583333,-83.64916667,US,GA,east,no
246,246,0.1316334116593723,0.1653231430346359,0.7908546711500419,214.0641639792899,MKL,35.60138889,-88.91527778,US,TN,east,no
247,247,0.11051219482661875,0.1653231430346359,0.7908546711500419,214.0641639792899,TCL,33.22111111,-87.61083333,US,AL,centre,no
248,248,0.5395947624353858,0.1653231430346359,0.7908546711500419,214.0641639792899,AIA,42.05166667,-102.80666667,US,NE,centre,no
249,249,0.8299777948446811,0.1653231430346359,0.7908546711500419,214.0641639792899,BFF,41.87527778,-103.60111111,US,NE,centre,no
250,250,0.5483907332243902,0.1653231430346359,0.7908546711500419,214.0641639792899,PIR,44.38361111,-100.28416667,US,SD,centre,no
251,251,0.5859241694838576,0.1653231430346359,0.7908546711500419,214.0641639792899,AL4,31.30888889,-86.39388889,US,AL,centre,no
252,252,0.49256988586709505,0.1653231430346359,0.7908546711500419,214.0641639792899,ART,43.99083333,-76.02138889,US,NY,east,no
253,253,0.3076260344848626,0.1653231430346359,0.7908546711500419,214.0641639792899,AVP,41.33916667,-75.72583333,US,PA,east,no
254,254,0.4385703178724794,0.1653231430346359,0.7908546711500419,214.0641639792899,BTV,44.47277778,-73.15305556,US,VT,east,no
255,255,0.11668361334542657,0.1653231430346359,0.7908546711500419,214.0641639792899,CHO,38.14138889,-78.45305556,US,VA,east,no
256,256,0.04217616963542305,0.1653231430346359,0.7908546711500419,214.0641639792899,JAN,32.30972222,-90.07583333,US,MS,centre,no
257,257,0.11543495852760802,0.1653231430346359,0.7908546711500419,214.0641639792899,MBS,43.53166667,-84.08166667,US,MI,east,no
258,258,0.06623690324115328,0.1653231430346359,0.7908546711500419,214.0641639792899,MLB,28.1025,-80.64305556,US,FL,east,no
259,259,0.9212592730811393,0.1653231430346359,0.7908546711500419,214.0641639792899,MSS,44.93777778,-74.84666667,US,NY,east,no
260,260,0.06985952243588614,0.1653231430346359,0.7908546711500419,214.0641639792899,OAJ,34.83027778,-77.61166667,US,NC,east,no
261,261,0.6155164623083074,0.1653231430346359,0.7908546711500419,214.0641639792899,OGS,44.68166667,-75.46583333,US,NY,east,no
262,262,0.15697016818905668,0.1653231430346359,0.7908546711500419,214.0641639792899,PNS,30.47333333,-87.1875,US,FL,east,no
263,263,0.9053426240830076,0.1653231430346359,0.7908546711500419,214.0641639792899,RST,43.91027778,-92.49638889,US,MN,centre,no
264,264,0.3589120189103972,0.1653231430346359,0.7908546711500419,214.0641639792899,TVC,44.74,-85.58583333,US,MI,east,no
265,265,0.7160077631604094,0.1653231430346359,0.7908546711500419,214.0641639792899,FAR,46.91555556,-96.81472222,US,ND,centre,no
266,266,0.42087472277675175,0.1653231430346359,0.7908546711500419,214.0641639792899,HUF,39.45444444,-87.3075,US,IN,east,no
267,267,0.12871314573612794,0.1653231430346359,0.7908546711500419,214.0641639792899,MWA,37.75194444,-89.01638889,US,IL,east,no
268,268,0.43345445979662256,0.1653231430346359,0.7908546711500419,214.0641639792899,ALS,37.43666667,-105.86666667,US,CO,west,no
269,269,0.07088968794314107,0.1653231430346359,0.7908546711500419,214.0641639792899,ALW,46.09472222,-118.29111111,US,WA,west,no
270,270,0.7034349871808866,0.1653231430346359,0.7908546711500419,214.0641639792899,LAW,34.56972222,-98.41611111,US,OK,centre,no
271,271,0.9268790778133374,0.1653231430346359,0.7908546711500419,214.0641639792899,ANB,33.59027778,-85.85583333,US,AL,centre,no
272,272,0.4555435430669816,0.1653231430346359,0.7908546711500419,214.0641639792899,MTO,39.47861111,-88.27833333,US,IL,east,no
273,273,0.45051084444622813,0.1653231430346359,0.7908546711500419,214.0641639792899,PAE,47.90833333,-122.28138889,US,WA,west,no
274,274,0.7460036114194797,0.1653231430346359,0.7908546711500419,214.0641639792899,AND,34.49361111,-82.71,US,SC,east,no
275,275,0.0942732414442818,0.1653231430346359,0.7908546711500419,214.0641639792899,BED,42.47083333,-71.29,US,MA,east,no
276,276,0.046957811292462064,0.1653231430346359,0.7908546711500419,214.0641639792899,ANP,38.94277778,-76.56888889,US,MD,east,no
277,277,0.6522912050127041,0.1653231430346359,0.7908546711500419,214.0641639792899,AOO,40.29722222,-78.32,US,PA,east,no
278,278,0.3733530010753878,0.1653231430346359,0.7908546711500419,214.0641639792899,APA,39.57277778,-104.84777778,US,CO,west,no
279,279,0.5466628083893827,0.1653231430346359,0.7908546711500419,214.0641639792899,BJC,39.90888889,-105.11722222,US,CO,west,no
280,280,0.19293078536043,0.1653231430346359,0.7908546711500419,214.0641639792899,TRM,33.62638889,-116.16083333,US,CA,west,no
281,281,0.7819869850080715,0.1653231430346359,0.7908546711500419,214.0641639792899,APF,26.15277778,-81.77527778,US,FL,east,no
282,282,0.9571865614194471,0.1653231430346359,0.7908546711500419,214.0641639792899,APN,45.08166667,-83.55583333,US,MI,east,no
283,283,0.7605221306917225,0.1653231430346359,0.7908546711500419,214.0641639792899,CIU,46.24194444,-84.46611111,US,MI,east,no
284,284,0.2504517967621526,0.1653231430346359,0.7908546711500419,214.0641639792899,BGR,44.80777778,-68.82777778,US,ME,east,no
285,285,0.2208016690010016,0.1653231430346359,0.7908546711500419,214.0641639792899,ASE,39.22416667,-106.86888889,US,CO,west,no
286,286,0.3716337473801975,0.1653231430346359,0.7908546711500419,214.0641639792899,JAC,43.60666667,-110.73694444,US,WY,west,no
287,287,0.39138315379410743,0.1653231430346359,0.7908546711500419,214.0641639792899,AST,46.15972222,-123.88,US,OR,west,no
288,288,0.05612101341543832,0.1653231430346359,0.7908546711500419,214.0641639792899,BKG,36.53194444,-93.20055556,US,MO,centre,no
289,289,0.9080270023464905,0.1653231430346359,0.7908546711500419,214.0641639792899,BKL,41.51694444,-81.68333333,US,OH,east,no
290,290,0.8779066477325828,0.1653231430346359,0.7908546711500419,214.0641639792899,BMI,40.48194444,-88.9275,US,IL,east,no
291,291,0.6102981636276961,0.1653231430346359,0.7908546711500419,214.0641639792899,BZN,45.78027778,-111.15944444,US,MT,west,no
292,292,0.11445431533798048,0.1653231430346359,0.7908546711500419,214.0641639792899,CGI,37.22361111,-89.57166667,US,MO,centre,no
293,293,0.6039532005003139,0.1653231430346359,0.7908546711500419,214.0641639792899,CHA,35.03638889,-85.20361111,US,TN,east,no
294,294,0.3867857032902444,0.1653231430346359,0.7908546711500419,214.0641639792899,CLL,30.58944444,-96.36444444,US,TX,centre,no
295,295,0.914968327804252,0.1653231430346359,0.7908546711500419,214.0641639792899,DHN,31.32,-85.44833333,US,AL,centre,no
296,296,0.24501369525265612,0.1653231430346359,0.7908546711500419,214.0641639792899,EGE,39.64361111,-106.91388889,US,CO,west,no
297,297,0.35046818582074907,0.1653231430346359,0.7908546711500419,214.0641639792899,EVV,38.03666667,-87.5325,US,IN,east,no
298,298,0.12775163734253475,0.1653231430346359,0.7908546711500419,214.0641639792899,EWN,35.07361111,-77.0425,US,NC,east,no
299,299,0.7605737793775165,0.1653231430346359,0.7908546711500419,214.0641639792899,EYW,24.55555556,-81.75972222,US,FL,east,no
300,300,0.08646988191425892,0.1653231430346359,0.7908546711500419,214.0641639792899,FCA,48.31277778,-114.25111111,US,MT,west,no
301,301,0.729788038669926,0.1653231430346359,0.7908546711500419,214.0641639792899,FLO,34.18888889,-79.72444444,US,SC,east,no
302,302,0.4495422013558119,0.1653231430346359,0.7908546711500419,214.0641639792899,FSD,43.57888889,-96.74083333,US,SD,centre,no
303,303,0.4437413374218303,0.1653231430346359,0.7908546711500419,214.0641639792899,GUC,38.53388889,-106.93888889,US,CO,west,no
304,304,0.09964185457410364,0.1653231430346359,0.7908546711500419,214.0641639792899,HDN,40.48166667,-107.22,US,CO,west,no
305,305,0.653401989081746,0.1653231430346359,0.7908546711500419,214.0641639792899,HHH,32.21666667,-80.68333333,US,SC,east,no
306,306,0.7408701679461003,0.1653231430346359,0.7908546711500419,214.0641639792899,LFT,30.20472222,-91.9875,US,LA,centre,no
307,307,0.22501528602396872,0.1653231430346359,0.7908546711500419,214.0641639792899,LSF,32.33777778,-84.99222222,US,GA,east,no
308,308,0.2544038539742659,0.1653231430346359,0.7908546711500419,214.0641639792899,LWB,37.85972222,-80.39861111,US,WV,east,no
309,309,0.09234382809715769,0.1653231430346359,0.7908546711500419,214.0641639792899,LYH,37.32694444,-79.20111111,US,VA,east,no
310,310,0.22656655134803305,0.1653231430346359,0.7908546711500419,214.0641639792899,MEI,32.33722222,-88.74916667,US,MS,centre,no
311,311,0.3737477687103292,0.1653231430346359,0.7908546711500419,214.0641639792899,MKG,43.17055556,-86.2375,US,MI,east,no
312,312,0.19367345681646525,0.1653231430346359,0.7908546711500419,214.0641639792899,MLU,32.51111111,-92.03888889,US,LA,centre,no
313,313,0.8684467038949268,0.1653231430346359,0.7908546711500419,214.0641639792899,MSL,34.74527778,-87.61027778,US,AL,centre,no
314,314,0.8222186834179204,0.1653231430346359,0.7908546711500419,214.0641639792899,MTJ,38.50055556,-107.89472222,US,CO,west,no
315,315,0.0709699307562689,0.1653231430346359,0.7908546711500419,214.0641639792899,OWB,37.74083333,-87.16583333,US,KY,centre,no
316,316,0.3883244145354351,0.1653231430346359,0.7908546711500419,214.0641639792899,PFN,30.2125,-85.68194444,US,FL,east,no
317,317,0.6012068120466822,0.1653231430346359,0.7908546711500419,214.0641639792899,PHF,37.13166667,-76.49333333,US,VA,east,no
318,318,0.32454373995142693,0.1653231430346359,0.7908546711500419,214.0641639792899,PIA,40.66138889,-89.68722222,US,IL,east,no
319,319,0.5802317015683116,0.1653231430346359,0.7908546711500419,214.0641639792899,PIH,42.91333333,-112.59444444,US,ID,west,no
320,320,0.39343015363564837,0.1653231430346359,0.7908546711500419,214.0641639792899,PTK,42.665,-83.41805556,US,MI,east,no
321,321,0.6242284622414808,0.1653231430346359,0.7908546711500419,214.0641639792899,SUS,38.66194444,-90.65,US,MO,centre,no
322,322,0.8444008302494292,0.1653231430346359,0.7908546711500419,214.0641639792899,SWF,41.50583333,-74.09722222,US,NY,east,no
323,323,0.9128605027951996,0.1653231430346359,0.7908546711500419,214.0641639792899,VLD,30.78222222,-83.27694444,US,GA,east,no
324,324,0.3312032858961933,0.1653231430346359,0.7908546711500419,214.0641639792899,WRB,32.64,-83.59194444,US,GA,east,no
325,325,0.4566544655821715,0.1653231430346359,0.7908546711500419,214.0641639792899,RAP,44.04527778,-103.05694444,US,SD,centre,no
326,326,0.9070311142357856,0.1653231430346359,0.7908546711500419,214.0641639792899,SCE,40.77083333,-77.88138889,US,PA,east,no
327,327,0.8195351325525602,0.1653231430346359,0.7908546711500419,214.0641639792899,SUX,42.40194444,-96.38416667,US,IA,centre,no
328,328,0.08718851313989401,0.1653231430346359,0.7908546711500419,214.0641639792899,AUG,44.31805556,-69.79666667,US,ME,east,no
329,329,0.4081375606116587,0.1653231430346359,0.7908546711500419,214.0641639792899,BHB,44.44888889,-68.36166667,US,ME,east,no
330,330,0.897479216950414,0.1653231430346359,0.7908546711500419,214.0641639792899,CDC,37.7025,-113.09611111,US,UT,west,no
331,331,0.1551305150111919,0.1653231430346359,0.7908546711500419,214.0641639792899,CKB,39.29555556,-80.22944444,US,WV,east,no
332,332,0.9105067844175427,0.1653231430346359,0.7908546711500419,214.0641639792899,CMX,47.16777778,-88.48638889,US,MI,east,no
333,333,0.9639007652608865,0.1653231430346359,0.7908546711500419,214.0641639792899,HLN,46.60666667,-111.98194444,US,MT,west,no
334,334,0.029207448684585025,0.1653231430346359,0.7908546711500419,214.0641639792899,MKC,39.12333333,-94.59277778,US,MO,centre,no
335,335,0.2322883967283122,0.1653231430346359,0.7908546711500419,214.0641639792899,SAF,35.6175,-106.08833333,US,NM,west,no
336,336,0.3177394227894348,0.1653231430346359,0.7908546711500419,214.0641639792899,SCF,33.62277778,-111.91055556,US,AZ,west,no
337,337,0.5076458277043607,0.1653231430346359,0.7908546711500419,214.0641639792899,SPI,39.84416667,-89.67888889,US,IL,east,no
338,338,0.2699859676608323,0.1653231430346359,0.7908546711500419,214.0641639792899,TCM,47.13833333,-122.475,US,WA,west,no
339,339,0.5342891245104329,0.1653231430346359,0.7908546711500419,214.0641639792899,TTN,40.27805556,-74.8125,US,NJ,east,no
340,340,0.18111346587982025,0.1653231430346359,0.7908546711500419,214.0641639792899,WRI,40.01555556,-74.59388889,US,NJ,east,no
341,341,0.04738494733568293,0.1653231430346359,0.7908546711500419,214.0641639792899,BKW,37.78194444,-81.12416667,US,WV,east,no
342,342,0.06983024482132515,0.1653231430346359,0.7908546711500419,214.0641639792899,PLN,45.57083333,-84.79277778,US,MI,east,no
343,343,0.7178992906553279,0.1653231430346359,0.7908546711500419,214.0641639792899,LSE,43.87722222,-91.25638889,US,WI,centre,no
344,344,0.4600398329671135,0.1653231430346359,0.7908546711500419,214.0641639792899,AZ3,33.52722222,-112.29527778,US,AZ,west,no
345,345,0.23398603494015346,0.1653231430346359,0.7908546711500419,214.0641639792899,BIS,46.77888889,-100.7525,US,ND,centre,no
346,346,0.11186902041479979,0.1653231430346359,0.7908546711500419,214.0641639792899,CSM,35.33972222,-99.20027778,US,OK,centre,no
347,347,0.029432209841582124,0.1653231430346359,0.7908546711500419,214.0641639792899,FNL,40.44888889,-105.01027778,US,CO,west,no
348,348,0.09018451484645015,0.1653231430346359,0.7908546711500419,214.0641639792899,FTW,32.8175,-97.35861111,US,TX,centre,no
349,349,0.9290504421230295,0.1653231430346359,0.7908546711500419,214.0641639792899,GRI,40.96722222,-98.30666667,US,NE,centre,no
350,350,0.6300943060860162,0.1653231430346359,0.7908546711500419,214.0641639792899,MFR,42.37361111,-122.87222222,US,OR,west,no
351,351,0.9111010233354826,0.1653231430346359,0.7908546711500419,214.0641639792899,MSO,46.91555556,-114.0875,US,MT,west,no
352,352,0.25350616069679405,0.1653231430346359,0.7908546711500419,214.0641639792899,RDM,44.25444444,-121.15138889,US,OR,west,no
353,353,0.37136042737986436,0.1653231430346359,0.7908546711500419,214.0641639792899,RFD,42.19722222,-89.0925,US,IL,east,no
354,354,0.06654984022530536,0.1653231430346359,0.7908546711500419,214.0641639792899,TWF,42.48194444,-114.48666667,US,ID,west,no
355,355,0.648990679029593,0.1653231430346359,0.7908546711500419,214.0641639792899,VCV,34.5975,-117.38305556,US,CA,west,no
356,356,0.6765878307486993,0.1653231430346359,0.7908546711500419,214.0641639792899,BAD,32.50166667,-93.6625,US,LA,centre,no
357,357,0.1612760787520161,0.1653231430346359,0.7908546711500419,214.0641639792899,LSV,36.23388889,-115.03361111,US,NV,west,no
358,358,0.8549084566911276,0.1653231430346359,0.7908546711500419,214.0641639792899,BAF,42.16,-72.71638889,US,MA,east,no
359,359,0.20420322835433755,0.1653231430346359,0.7908546711500419,214.0641639792899,BBX,40.13666667,-75.2675,US,PA,east,no
360,360,0.3393840762627388,0.1653231430346359,0.7908546711500419,214.0641639792899,UOS,35.20527778,-85.89805556,US,TN,east,no
361,361,0.0888150443168985,0.1653231430346359,0.7908546711500419,214.0641639792899,BCE,37.70638889,-112.14472222,US,UT,west,no
362,362,0.6388248632978798,0.1653231430346359,0.7908546711500419,214.0641639792899,BLD,35.9475,-114.86111111,US,NV,west,no
363,363,0.4045839583923146,0.1653231430346359,0.7908546711500419,214.0641639792899,PGA,36.92638889,-111.44722222,US,AZ,west,no
364,364,0.2471614670681695,0.1653231430346359,0.7908546711500419,214.0641639792899,BCT,26.37083333,-80.10833333,US,FL,east,no
365,365,0.2757606880615016,0.1653231430346359,0.7908546711500419,214.0641639792899,BDY,43.0875,-124.40833333,US,OR,west,no
366,366,0.5127750172884089,0.1653231430346359,0.7908546711500419,214.0641639792899,EEN,42.90083333,-72.27083333,US,NH,east,no
367,367,0.723235104178252,0.1653231430346359,0.7908546711500419,214.0641639792899,BFD,41.80222222,-78.63944444,US,PA,east,no
368,368,0.7754646828136884,0.1653231430346359,0.7908546711500419,214.0641639792899,DUJ,41.17833333,-78.89888889,US,PA,east,no
369,369,0.2745405976125575,0.1653231430346359,0.7908546711500419,214.0641639792899,FKL,41.37777778,-79.86027778,US,PA,east,no
370,370,0.8603437550137554,0.1653231430346359,0.7908546711500419,214.0641639792899,JHW,42.15055556,-79.25805556,US,NY,east,no
371,371,0.685967181320321,0.1653231430346359,0.7908546711500419,214.0641639792899,ISN,48.17611111,-103.63611111,US,ND,centre,no
372,372,0.7141266161516958,0.1653231430346359,0.7908546711500419,214.0641639792899,LBF,41.12833333,-100.69666667,US,NE,centre,no
373,373,0.8238625210703362,0.1653231430346359,0.7908546711500419,214.0641639792899,SDY,47.70694444,-104.19194444,US,MT,west,no
374,374,0.2506305819320759,0.1653231430346359,0.7908546711500419,214.0641639792899,CLM,48.11888889,-123.49361111,US,WA,west,no
375,375,0.9660569998639483,0.1653231430346359,0.7908546711500419,214.0641639792899,ESD,48.70833333,-122.9125,US,WA,west,no
376,376,0.5988626645948281,0.1653231430346359,0.7908546711500419,214.0641639792899,FRD,48.52638889,-123.02388889,US,WA,west,no
377,377,0.3902643876170109,0.1653231430346359,0.7908546711500419,214.0641639792899,LPS,48.48277778,-122.93555556,US,WA,west,no
378,378,0.8466183516074883,0.1653231430346359,0.7908546711500419,214.0641639792899,ONP,44.57944444,-124.05777778,US,OR,west,no
379,379,0.09061478402044779,0.1653231430346359,0.7908546711500419,214.0641639792899,PWT,47.485,-122.76333333,US,WA,west,no
380,380,0.40012250031499885,0.1653231430346359,0.7908546711500419,214.0641639792899,RCE,48.61222222,-123.13861111,US,WA,west,no
381,381,0.12938935404136528,0.1653231430346359,0.7908546711500419,214.0641639792899,SQV,48.09777778,-123.18527778,US,WA,west,no
382,382,0.30605681755747,0.1653231430346359,0.7908546711500419,214.0641639792899,VWE,47.86583333,-119.94277778,US,WA,west,no
383,383,0.2516054603976541,0.1653231430346359,0.7908546711500419,214.0641639792899,BFK,39.70166667,-104.75166667,US,CO,west,no
384,384,0.22202178617062154,0.1653231430346359,0.7908546711500419,214.0641639792899,SMX,34.905,-120.45777778,US,CA,west,no
385,385,0.1055636475378457,0.1653231430346359,0.7908546711500419,214.0641639792899,BFM,30.62638889,-88.06805556,US,AL,centre,no
386,386,0.7495163413880666,0.1653231430346359,0.7908546711500419,214.0641639792899,BGM,42.20138889,-75.96916667,US,NY,east,no
387,387,0.21082256897488905,0.1653231430346359,0.7908546711500419,214.0641639792899,IAG,43.10722222,-78.94555556,US,NY,east,no
388,388,0.7934759678085742,0.1653231430346359,0.7908546711500419,214.0641639792899,ILG,39.67833333,-75.6075,US,DE,east,no
389,389,0.9253129333123389,0.1653231430346359,0.7908546711500419,214.0641639792899,STP,44.93444444,-93.06,US,MN,centre,no
390,390,0.2960599353253064,0.1653231430346359,0.7908546711500419,214.0641639792899,HKY,35.74055556,-81.39,US,NC,east,no
391,391,0.833022640691337,0.1653231430346359,0.7908546711500419,214.0641639792899,HTS,38.36694444,-82.55611111,US,WV,east,no
392,392,0.3534442705200195,0.1653231430346359,0.7908546711500419,214.0641639792899,BID,41.16666667,-71.57916667,US,RI,east,no
393,393,0.14641456043474116,0.1653231430346359,0.7908546711500419,214.0641639792899,BLM,40.18666667,-74.125,US,NJ,east,no
394,394,0.3953983935891994,0.1653231430346359,0.7908546711500419,214.0641639792899,WST,41.35222222,-71.80416667,US,RI,east,no
395,395,0.15489272262233816,0.1653231430346359,0.7908546711500419,214.0641639792899,HOP,36.67277778,-87.49166667,US,KY,centre,no
396,396,0.3880967646723254,0.1653231430346359,0.7908546711500419,214.0641639792899,PSM,43.07777778,-70.82333333,US,NH,east,no
397,397,0.09379075107584645,0.1653231430346359,0.7908546711500419,214.0641639792899,SKF,29.38,-98.58388889,US,TX,centre,no
398,398,0.09049348472101529,0.1653231430346359,0.7908546711500419,214.0641639792899,VOK,43.93833333,-90.26833333,US,WI,centre,no
399,399,0.14893496899514438,0.1653231430346359,0.7908546711500419,214.0641639792899,FLG,35.13777778,-111.67166667,US,AZ,west,no
400,400,0.40294215142390954,0.1653231430346359,0.7908546711500419,214.0641639792899,GCC,44.35138889,-105.525,US,WY,west,no
401,401,0.7282574713730985,0.1653231430346359,0.7908546711500419,214.0641639792899,GDV,47.13888889,-104.80694444,US,MT,west,no
402,402,0.831252741355496,0.1653231430346359,0.7908546711500419,214.0641639792899,GGW,48.21277778,-106.61555556,US,MT,west,no
403,403,0.8279360949336222,0.1653231430346359,0.7908546711500419,214.0641639792899,HVR,48.54444444,-109.76111111,US,MT,west,no
404,404,0.6819498970052152,0.1653231430346359,0.7908546711500419,214.0641639792899,LWT,47.05111111,-109.47111111,US,MT,west,no
405,405,0.719385046490082,0.1653231430346359,0.7908546711500419,214.0641639792899,MLS,46.43055556,-105.88055556,US,MT,west,no
406,406,0.07777701201237276,0.1653231430346359,0.7908546711500419,214.0641639792899,OLF,48.09472222,-105.56638889,US,MT,west,no
407,407,0.9291308454496152,0.1653231430346359,0.7908546711500419,214.0641639792899,SHR,44.77416667,-106.97722222,US,WY,west,no
408,408,0.9017735258508195,0.1653231430346359,0.7908546711500419,214.0641639792899,CPR,42.90861111,-106.4625,US,WY,west,no
409,409,0.0685723728888506,0.1653231430346359,0.7908546711500419,214.0641639792899,DWH,30.06388889,-95.55972222,US,TX,centre,no
410,410,0.4527281026098672,0.1653231430346359,0.7908546711500419,214.0641639792899,BJI,47.50972222,-94.93472222,US,MN,centre,no
411,411,0.4888813836236034,0.1653231430346359,0.7908546711500419,214.0641639792899,SLK,44.38277778,-74.20666667,US,NY,east,no
412,412,0.1535233094188898,0.1653231430346359,0.7908546711500419,214.0641639792899,DQR,35.98861111,-113.81,US,AZ,west,no
413,413,0.6521052177697219,0.1653231430346359,0.7908546711500419,214.0641639792899,DTH,36.46388889,-116.88055556,US,CA,west,no
414,414,0.4778182573474623,0.1653231430346359,0.7908546711500419,214.0641639792899,GCN,35.95194444,-112.1475,US,AZ,west,no
415,415,0.9189612196890455,0.1653231430346359,0.7908546711500419,214.0641639792899,MYH,36.73388889,-111.75333333,US,AZ,west,no
416,416,0.06544613639596195,0.1653231430346359,0.7908546711500419,214.0641639792899,SDX,34.84861111,-111.78777778,US,AZ,west,no
417,417,0.649541788799745,0.1653231430346359,0.7908546711500419,214.0641639792899,SCK,37.89444444,-121.23916667,US,CA,west,no
418,418,0.3861592758245912,0.1653231430346359,0.7908546711500419,214.0641639792899,BLV,38.54277778,-89.85111111,US,IL,east,no
419,419,0.07481622946462771,0.1653231430346359,0.7908546711500419,214.0641639792899,BMG,39.14,-86.61472222,US,IN,east,no
420,420,0.5214129507430291,0.1653231430346359,0.7908546711500419,214.0641639792899,ELM,42.16083333,-76.89527778,US,NY,east,no
421,421,0.9572293512873279,0.1653231430346359,0.7908546711500419,214.0641639792899,ITH,42.49027778,-76.45805556,US,NY,east,no
422,422,0.8084757959061335,0.1653231430346359,0.7908546711500419,214.0641639792899,MQT,46.35361111,-87.39527778,US,MI,east,no
423,423,0.45082867700736906,0.1653231430346359,0.7908546711500419,214.0641639792899,LWS,46.37472222,-117.01444444,US,ID,west,no
424,424,0.49681010209502385,0.1653231430346359,0.7908546711500419,214.0641639792899,PUW,46.74472222,-117.105,US,WA,west,no
425,425,0.8982300513674947,0.1653231430346359,0.7908546711500419,214.0641639792899,RQZ,30.42888889,-86.68888889,US,FL,east,no
426,426,0.10866669742519419,0.1653231430346359,0.7908546711500419,214.0641639792899,SUN,43.50416667,-114.30833333,US,ID,west,no
427,427,0.7321492396189654,0.1653231430346359,0.7908546711500419,214.0641639792899,LEB,43.62805556,-72.30583333,US,NH,east,no
428,428,0.4345901353025573,0.1653231430346359,0.7908546711500419,214.0641639792899,PBG,44.65083333,-73.46805556,US,NY,east,no
