,index,x0,w,sigma,c,t,iata,latitude,longitude,country,state,region,hub
186,186,48.64609501068099,0.4151492368994144,0.2514865541008847,0.4841483834760242,70.68591703799864,DAB,29.1825,-81.05277778,US,FL,east,no
187,187,49.60556985087516,0.2757999380616901,0.2514865541008847,0.4841483834760242,70.68591703799864,FAY,34.99138889,-78.88027778,US,NC,east,no
188,188,48.73491605513244,0.5252649574128508,0.2514865541008847,0.4841483834760242,70.68591703799864,FWA,40.97833333,-85.18805556,US,IN,east,no
189,189,50.177317379887796,0.966967372100301,0.2514865541008847,0.4841483834760242,70.68591703799864,GRR,42.88111111,-85.52416667,US,MI,east,no
190,190,48.62253706171713,0.7802694147003387,0.2514865541008847,0.4841483834760242,70.68591703799864,GSO,36.09194444,-79.94277778,US,NC,east,no
191,191,36.196233345487755,0.04784354957977626,0.2514865541008847,0.4841483834760242,70.68591703799864,GYY,41.61805556,-87.41555556,US,IN,east,no
192,192,14.388635542749562,0.07105946916330323,0.2514865541008847,0.4841483834760242,70.68591703799864,ISO,35.32666667,-77.61666667,US,NC,east,no
193,193,-4.2807736241193,0.016798262654900763,0.2514865541008847,0.4841483834760242,70.68591703799864,JST,40.31666667,-78.83444444,US,PA,east,no
194,194,-54.28470689518407,0.4208261756421306,0.2514865541008847,0.4841483834760242,70.68591703799864,LNK,40.85083333,-96.75888889,US,NE,centre,no
195,195,2.5876292512106875,0.12318928677597664,0.2514865541008847,0.4841483834760242,70.68591703799864,LUK,39.10277778,-84.42138889,US,OH,east,no
196,196,49.838223938999384,0.2963980688785506,0.2514865541008847,0.4841483834760242,70.68591703799864,MOB,30.68833333,-88.24083333,US,AL,centre,no
197,197,-3.610673321131726,0.04188807602356745,0.2514865541008847,0.4841483834760242,70.68591703799864,ORH,42.26916667,-71.87444444,US,MA,east,no
198,198,36.31124977281539,0.07185326511525389,0.2514865541008847,0.4841483834760242,70.68591703799864,PGV,35.63333333,-77.38527778,US,NC,east,no
199,199,47.677015437071816,0.6148044516698957,0.2514865541008847,0.4841483834760242,70.68591703799864,PWM,43.64444444,-70.30361111,US,ME,east,no
200,200,-4.128140098981257,0.03410667357328802,0.2514865541008847,0.4841483834760242,70.68591703799864,RME,43.23388889,-75.4075,US,NY,east,no
201,201,47.73840708567755,0.7424649260649199,0.2514865541008847,0.4841483834760242,70.68591703799864,ROC,43.12138889,-77.67083333,US,NY,east,no
202,202,48.73944874035449,0.7150494122071391,0.2514865541008847,0.4841483834760242,70.68591703799864,SAV,32.1275,-81.2025,US,GA,east,no
203,203,47.248773718997434,0.7964529649007964,0.2514865541008847,0.4841483834760242,70.68591703799864,SYR,43.11055556,-76.1025,US,NY,east,no
204,204,17.415367221706084,0.232823556958177,0.2514865541008847,0.4841483834760242,70.68591703799864,TOL,41.59083333,-83.80083333,US,OH,east,no
205,205,49.53678630440081,0.24229438680857693,0.2514865541008847,0.4841483834760242,70.68591703799864,TRI,36.47611111,-82.40638889,US,TN,east,no
206,206,-8.231592968459719,0.10813212629333754,0.2514865541008847,0.4841483834760242,70.68591703799864,VNY,34.20972222,-118.49,US,CA,west,no
207,207,5.858418717261463,0.18257323406053666,0.2514865541008847,0.4841483834760242,70.68591703799864,YIP,42.23777778,-83.53055556,US,MI,east,no
208,208,-9.129316709075647,0.09966399196190254,0.2514865541008847,0.4841483834760242,70.68591703799864,YNG,41.25611111,-80.66972222,US,OH,east,no
209,209,-18.534107913257674,0.03545748050881225,0.2514865541008847,0.4841483834760242,70.68591703799864,APC,38.21222222,-122.28,US,CA,west,no
210,210,8.618471041304081,0.1693063793835283,0.2514865541008847,0.4841483834760242,70.68591703799864,ADW,38.81083333,-76.86722222,US,MD,east,no
211,211,48.708688057509335,0.40801429623279356,0.2514865541008847,0.4841483834760242,70.68591703799864,AVL,35.435,-82.54111111,US,NC,east,no
212,212,-20.96884345673273,0.3027334087706627,0.2514865541008847,0.4841483834760242,70.68591703799864,BFI,47.52888889,-122.29944444,US,WA,west,no
213,213,10.812856445493528,0.025735362944747642,0.2514865541008847,0.4841483834760242,70.68591703799864,MCF,27.84888889,-82.52166667,US,FL,east,no
214,214,21.39667400270639,0.9926265528389437,0.2514865541008847,0.4841483834760242,70.68591703799864,MIA,25.7925,-80.28611111,US,FL,east,yes
215,215,-50.60066290993658,0.03249570847311749,0.2514865541008847,0.4841483834760242,70.68591703799864,NGU,36.93722222,-76.29055556,US,VA,east,no
216,216,-18.380270063847092,0.012543604327133856,0.2514865541008847,0.4841483834760242,70.68591703799864,NPA,30.35277778,-87.32027778,US,FL,east,no
217,217,1.9578899238226404,0.04907837205315721,0.2514865541008847,0.4841483834760242,70.68591703799864,POB,35.17083333,-79.01472222,US,NC,east,no
218,218,27.547393845169783,0.259151651181454,0.2514865541008847,0.4841483834760242,70.68591703799864,AEX,31.32416667,-92.54694444,US,LA,centre,no
219,219,-36.89285601818643,0.3330271279175244,0.2514865541008847,0.4841483834760242,70.68591703799864,AZA,33.30777778,-111.65555556,US,AZ,west,no
220,220,51.706024294775425,0.1720928454601337,0.2514865541008847,0.4841483834760242,70.68591703799864,CSG,32.51611111,-84.93888889,US,GA,east,no
221,221,-30.125712749264117,0.15878502467393446,0.2514865541008847,0.4841483834760242,70.68591703799864,CYS,41.15583333,-104.81222222,US,WY,west,no
222,222,10.2823245694709,0.008235977344708285,0.2514865541008847,0.4841483834760242,70.68591703799864,DPG,40.19944444,-112.93666667,US,UT,west,no
223,223,14.808191168760283,0.02172574793373826,0.2514865541008847,0.4841483834760242,70.68591703799864,DQK,44.05,-75.73305556,US,NY,east,no
224,224,-21.35635374258208,0.30940852207385117,0.2514865541008847,0.4841483834760242,70.68591703799864,GFK,47.95194444,-97.17861111,US,ND,centre,no
225,225,-57.065131852034455,0.10037662507231933,0.2514865541008847,0.4841483834760242,70.68591703799864,LRD,27.54472222,-99.46111111,US,TX,centre,no
226,226,49.103336650194045,0.7879481408915164,0.2514865541008847,0.4841483834760242,70.68591703799864,MDT,40.19305556,-76.76222222,US,PA,east,no
227,227,-19.95499688591729,0.043380793140497156,0.2514865541008847,0.4841483834760242,70.68591703799864,RIV,33.88055556,-117.25861111,US,CA,west,no
228,228,-77.8664517647716,0.7973440543498107,0.2514865541008847,0.4841483834760242,70.68591703799864,SBN,41.70444444,-86.3125,US,IN,east,no
229,229,54.20820440290816,0.3636402893552288,0.2514865541008847,0.4841483834760242,70.68591703799864,SGF,37.24,-93.385,US,MO,centre,no
230,230,36.654139463633676,0.019530999350992635,0.2514865541008847,0.4841483834760242,70.68591703799864,AFK,40.60694444,-95.86583333,US,NE,centre,no
231,231,-0.1985421417029397,0.021597191076835033,0.2514865541008847,0.4841483834760242,70.68591703799864,BEH,42.12777778,-86.42833333,US,MI,east,no
232,232,14.839687981255423,0.020855195124766385,0.2514865541008847,0.4841483834760242,70.68591703799864,AFW,32.98666667,-97.3175,US,TX,centre,no
233,233,-3.7313794555805067,0.1338535898122134,0.2514865541008847,0.4841483834760242,70.68591703799864,INT,36.13527778,-80.22555556,US,NC,east,no
234,234,3.321193989274645,0.17073903602586077,0.2514865541008847,0.4841483834760242,70.68591703799864,JQF,35.38527778,-80.70972222,US,NC,east,no
235,235,-12.488282428256147,0.008032524780018297,0.2514865541008847,0.4841483834760242,70.68591703799864,AGC,40.35472222,-79.93,US,PA,east,no
236,236,-20.86807620083266,0.038688883122373265,0.2514865541008847,0.4841483834760242,70.68591703799864,BQK,31.25888889,-81.46638889,US,GA,east,no
237,237,50.05595520536492,0.2291818173311042,0.2514865541008847,0.4841483834760242,70.68591703799864,GNV,29.68972222,-82.27583333,US,FL,east,no
238,238,51.21791380625286,0.2601242767557694,0.2514865541008847,0.4841483834760242,70.68591703799864,MGM,32.3,-86.39111111,US,AL,centre,no
239,239,48.338431443468735,0.2594940692881375,0.2514865541008847,0.4841483834760242,70.68591703799864,SHV,32.44694444,-93.82555556,US,LA,centre,no
240,240,50.46135910887315,0.7425695497249412,0.2514865541008847,0.4841483834760242,70.68591703799864,XNA,36.28194444,-94.30694444,US,AR,centre,no
241,241,49.45622721718565,0.07179003975719586,0.2514865541008847,0.4841483834760242,70.68591703799864,AHN,33.94833333,-83.32694444,US,GA,east,no
242,242,51.7419415819742,0.4066227627052921,0.2514865541008847,0.4841483834760242,70.68591703799864,BTR,30.53166667,-91.15055556,US,LA,centre,no
243,243,19.802619660608396,0.0670344818482986,0.2514865541008847,0.4841483834760242,70.68591703799864,FYV,36.00361111,-94.17,US,AR,centre,no
244,244,52.05515099167856,0.10726645807479158,0.2514865541008847,0.4841483834760242,70.68591703799864,GTR,33.45027778,-88.59138889,US,MS,centre,no
245,245,44.88500447553225,0.03009948351746801,0.2514865541008847,0.4841483834760242,70.68591703799864,MCN,32.69583333,-83.64916667,US,GA,east,no
246,246,31.548356584239773,0.02492923561043907,0.2514865541008847,0.4841483834760242,70.68591703799864,MKL,35.60138889,-88.91527778,US,TN,east,no
247,247,50.76668874449402,0.08995992052083909,0.2514865541008847,0.4841483834760242,70.68591703799864,TCL,33.22111111,-87.61083333,US,AL,centre,no
248,248,-12.615009285821557,0.015834264304665623,0.2514865541008847,0.4841483834760242,70.68591703799864,AIA,42.05166667,-102.80666667,US,NE,centre,no
249,249,-24.08531155854564,0.0438414367566739,0.2514865541008847,0.4841483834760242,70.68591703799864,BFF,41.87527778,-103.60111111,US,NE,centre,no
250,250,-16.49036331616421,0.03923728039199372,0.2514865541008847,0.4841483834760242,70.68591703799864,PIR,44.38361111,-100.28416667,US,SD,centre,no
251,251,21.02594793381247,0.012153515500240332,0.2514865541008847,0.4841483834760242,70.68591703799864,AL4,31.30888889,-86.39388889,US,AL,centre,no
252,252,97.79324297419409,0.01358323718687253,0.2514865541008847,0.4841483834760242,70.68591703799864,ART,43.99083333,-76.02138889,US,NY,east,no
253,253,47.83444535716185,0.27221445151272944,0.2514865541008847,0.4841483834760242,70.68591703799864,AVP,41.33916667,-75.72583333,US,PA,east,no
254,254,44.654130687874314,0.38494087496632623,0.2514865541008847,0.4841483834760242,70.68591703799864,BTV,44.47277778,-73.15305556,US,VT,east,no
255,255,28.2148883924325,0.2809009452387382,0.2514865541008847,0.4841483834760242,70.68591703799864,CHO,38.14138889,-78.45305556,US,VA,east,no
256,256,38.682591606871526,1.0899214206423453,0.2514865541008847,0.4841483834760242,70.68591703799864,JAN,32.30972222,-90.07583333,US,MS,centre,no
257,257,46.52309077505395,0.3232486492248442,0.2514865541008847,0.4841483834760242,70.68591703799864,MBS,43.53166667,-84.08166667,US,MI,east,no
258,258,48.746535481604816,0.32846621921461194,0.2514865541008847,0.4841483834760242,70.68591703799864,MLB,28.1025,-80.64305556,US,FL,east,no
259,259,30.24864291696109,0.007846607016045967,0.2514865541008847,0.4841483834760242,70.68591703799864,MSS,44.93777778,-74.84666667,US,NY,east,no
260,260,49.23914698559758,0.2123184611358844,0.2514865541008847,0.4841483834760242,70.68591703799864,OAJ,34.83027778,-77.61166667,US,NC,east,no
261,261,17.337488877020533,0.007545594951097511,0.2514865541008847,0.4841483834760242,70.68591703799864,OGS,44.68166667,-75.46583333,US,NY,east,no
262,262,48.912244149367474,0.4817211371583765,0.2514865541008847,0.4841483834760242,70.68591703799864,PNS,30.47333333,-87.1875,US,FL,east,no
263,263,35.20557397656636,0.2779672958706973,0.2514865541008847,0.4841483834760242,70.68591703799864,RST,43.91027778,-92.49638889,US,MN,centre,no
264,264,46.45155355275884,0.40747628294673516,0.2514865541008847,0.4841483834760242,70.68591703799864,TVC,44.74,-85.58583333,US,MI,east,no
265,265,-22.81976556272705,0.6912649587422809,0.2514865541008847,0.4841483834760242,70.68591703799864,FAR,46.91555556,-96.81472222,US,ND,centre,no
266,266,-34.47145767000874,0.037911542677315155,0.2514865541008847,0.4841483834760242,70.68591703799864,HUF,39.45444444,-87.3075,US,IN,east,no
267,267,12.524835572471963,0.047276240044207794,0.2514865541008847,0.4841483834760242,70.68591703799864,MWA,37.75194444,-89.01638889,US,IL,east,no
268,268,-1.879689661454598,0.01685336316557836,0.2514865541008847,0.4841483834760242,70.68591703799864,ALS,37.43666667,-105.86666667,US,CO,west,no
269,269,-36.91991521644835,0.01738638578473075,0.2514865541008847,0.4841483834760242,70.68591703799864,ALW,46.09472222,-118.29111111,US,WA,west,no
270,270,13.445317794971448,0.1106969350246076,0.2514865541008847,0.4841483834760242,70.68591703799864,LAW,34.56972222,-98.41611111,US,OK,centre,no
271,271,-39.85309098553399,0.021075130835423964,0.2514865541008847,0.4841483834760242,70.68591703799864,ANB,33.59027778,-85.85583333,US,AL,centre,no
272,272,-43.47184424522143,0.008238889377401663,0.2514865541008847,0.4841483834760242,70.68591703799864,MTO,39.47861111,-88.27833333,US,IL,east,no
273,273,-8.866590493838588,0.04875830637153514,0.2514865541008847,0.4841483834760242,70.68591703799864,PAE,47.90833333,-122.28138889,US,WA,west,no
274,274,9.352973123814811,0.0426672808805801,0.2514865541008847,0.4841483834760242,70.68591703799864,AND,34.49361111,-82.71,US,SC,east,no
275,275,8.91699762172558,0.368324745259322,0.2514865541008847,0.4841483834760242,70.68591703799864,BED,42.47083333,-71.29,US,MA,east,no
276,276,1.156366709725943,0.007410888142581245,0.2514865541008847,0.4841483834760242,70.68591703799864,ANP,38.94277778,-76.56888889,US,MD,east,no
277,277,-24.50076378737311,0.011912003853358435,0.2514865541008847,0.4841483834760242,70.68591703799864,AOO,40.29722222,-78.32,US,PA,east,no
278,278,-29.485639703977043,0.01715712807767391,0.2514865541008847,0.4841483834760242,70.68591703799864,APA,39.57277778,-104.84777778,US,CO,west,no
279,279,-22.711914993089096,0.07053340807411128,0.2514865541008847,0.4841483834760242,70.68591703799864,BJC,39.90888889,-105.11722222,US,CO,west,no
280,280,38.23133880612609,0.021313103587741297,0.2514865541008847,0.4841483834760242,70.68591703799864,TRM,33.62638889,-116.16083333,US,CA,west,no
281,281,-88.69283227603101,0.02181684169346106,0.2514865541008847,0.4841483834760242,70.68591703799864,APF,26.15277778,-81.77527778,US,FL,east,no
282,282,-13.641751448657597,0.02277561546165811,0.2514865541008847,0.4841483834760242,70.68591703799864,APN,45.08166667,-83.55583333,US,MI,east,no
283,283,-43.168347317818565,0.021970283777999956,0.2514865541008847,0.4841483834760242,70.68591703799864,CIU,46.24194444,-84.46611111,US,MI,east,no
284,284,43.34564693930991,0.3874563867193662,0.2514865541008847,0.4841483834760242,70.68591703799864,BGR,44.80777778,-68.82777778,US,ME,east,no
285,285,-35.3990444951904,0.16016750627201679,0.2514865541008847,0.4841483834760242,70.68591703799864,ASE,39.22416667,-106.86888889,US,CO,west,no
286,286,-30.775517691954157,0.24273866091297974,0.2514865541008847,0.4841483834760242,70.68591703799864,JAC,43.60666667,-110.73694444,US,WY,west,no
287,287,100.49878608552397,0.01441942562418963,0.2514865541008847,0.4841483834760242,70.68591703799864,AST,46.15972222,-123.88,US,OR,west,no
288,288,-13.325987129480708,0.08069888206473748,0.2514865541008847,0.4841483834760242,70.68591703799864,BKG,36.53194444,-93.20055556,US,MO,centre,no
289,289,15.994328568058297,0.15667663499026258,0.2514865541008847,0.4841483834760242,70.68591703799864,BKL,41.51694444,-81.68333333,US,OH,east,no
290,290,49.22501695124881,0.313373395648037,0.2514865541008847,0.4841483834760242,70.68591703799864,BMI,40.48194444,-88.9275,US,IL,east,no
291,291,-37.60028139220212,0.4818826963028282,0.2514865541008847,0.4841483834760242,70.68591703799864,BZN,45.78027778,-111.15944444,US,MT,west,no
292,292,-31.496399548954827,0.022477778115700175,0.2514865541008847,0.4841483834760242,70.68591703799864,CGI,37.22361111,-89.57166667,US,MO,centre,no
293,293,52.633881442367034,0.2809917245004216,0.2514865541008847,0.4841483834760242,70.68591703799864,CHA,35.03638889,-85.20361111,US,TN,east,no
294,294,-9.893113205711748,0.15978965476169463,0.2514865541008847,0.4841483834760242,70.68591703799864,CLL,30.58944444,-96.36444444,US,TX,centre,no
295,295,-27.394999696441047,0.058286746425136024,0.2514865541008847,0.4841483834760242,70.68591703799864,DHN,31.32,-85.44833333,US,AL,centre,no
296,296,6.942642977931419,0.19568542241232342,0.2514865541008847,0.4841483834760242,70.68591703799864,EGE,39.64361111,-106.91388889,US,CO,west,no
297,297,49.55441586160832,0.3384133691784816,0.2514865541008847,0.4841483834760242,70.68591703799864,EVV,38.03666667,-87.5325,US,IN,east,no
298,298,49.65239559873278,0.12054117052400656,0.2514865541008847,0.4841483834760242,70.68591703799864,EWN,35.07361111,-77.0425,US,NC,east,no
299,299,45.953296143514244,0.16766633796854577,0.2514865541008847,0.4841483834760242,70.68591703799864,EYW,24.55555556,-81.75972222,US,FL,east,no
300,300,-37.35592960757862,0.30804525530477944,0.2514865541008847,0.4841483834760242,70.68591703799864,FCA,48.31277778,-114.25111111,US,MT,west,no
301,301,48.68139686811889,0.03655747425825267,0.2514865541008847,0.4841483834760242,70.68591703799864,FLO,34.18888889,-79.72444444,US,SC,east,no
302,302,-32.565630510354126,0.6822563074150246,0.2514865541008847,0.4841483834760242,70.68591703799864,FSD,43.57888889,-96.74083333,US,SD,centre,no
303,303,21.09347137728246,0.051279952003401276,0.2514865541008847,0.4841483834760242,70.68591703799864,GUC,38.53388889,-106.93888889,US,CO,west,no
304,304,14.967915748743508,0.1315104179054432,0.2514865541008847,0.4841483834760242,70.68591703799864,HDN,40.48166667,-107.22,US,CO,west,no
305,305,45.00252913490693,0.043608791228140494,0.2514865541008847,0.4841483834760242,70.68591703799864,HHH,32.21666667,-80.68333333,US,SC,east,no
306,306,36.33681631330651,0.14531740138894345,0.2514865541008847,0.4841483834760242,70.68591703799864,LFT,30.20472222,-91.9875,US,LA,centre,no
307,307,58.13291951841424,0.01161313891238413,0.2514865541008847,0.4841483834760242,70.68591703799864,LSF,32.33777778,-84.99222222,US,GA,east,no
308,308,14.33670561564562,0.0484816088474418,0.2514865541008847,0.4841483834760242,70.68591703799864,LWB,37.85972222,-80.39861111,US,WV,east,no
309,309,22.317902724339866,0.041351684653017834,0.2514865541008847,0.4841483834760242,70.68591703799864,LYH,37.32694444,-79.20111111,US,VA,east,no
310,310,-8.904896488697068,0.022706988776581654,0.2514865541008847,0.4841483834760242,70.68591703799864,MEI,32.33722222,-88.74916667,US,MS,centre,no
311,311,1.2084746047232253,0.025595670642826734,0.2514865541008847,0.4841483834760242,70.68591703799864,MKG,43.17055556,-86.2375,US,MI,east,no
312,312,-49.587921986891025,0.12040330506737708,0.2514865541008847,0.4841483834760242,70.68591703799864,MLU,32.51111111,-92.03888889,US,LA,centre,no
313,313,21.638479535770237,0.027214787445999054,0.2514865541008847,0.4841483834760242,70.68591703799864,MSL,34.74527778,-87.61027778,US,AL,centre,no
314,314,36.614294966180445,0.09466456259345106,0.2514865541008847,0.4841483834760242,70.68591703799864,MTJ,38.50055556,-107.89472222,US,CO,west,no
315,315,17.620906501846267,0.021589897755636637,0.2514865541008847,0.4841483834760242,70.68591703799864,OWB,37.74083333,-87.16583333,US,KY,centre,no
316,316,46.48272722144985,0.12231137446177724,0.2514865541008847,0.4841483834760242,70.68591703799864,PFN,30.2125,-85.68194444,US,FL,east,no
317,317,46.36511141976084,0.2552834921465629,0.2514865541008847,0.4841483834760242,70.68591703799864,PHF,37.13166667,-76.49333333,US,VA,east,no
318,318,45.63622440474857,0.3131284444370201,0.2514865541008847,0.4841483834760242,70.68591703799864,PIA,40.66138889,-89.68722222,US,IL,east,no
319,319,-52.76446027100776,0.035668799718287306,0.2514865541008847,0.4841483834760242,70.68591703799864,PIH,42.91333333,-112.59444444,US,ID,west,no
320,320,19.596919510111498,0.19288622614717155,0.2514865541008847,0.4841483834760242,70.68591703799864,PTK,42.665,-83.41805556,US,MI,east,no
321,321,17.172304254210978,0.11492095473724617,0.2514865541008847,0.4841483834760242,70.68591703799864,SUS,38.66194444,-90.65,US,MO,centre,no
322,322,46.042564626969266,0.2849502231340697,0.2514865541008847,0.4841483834760242,70.68591703799864,SWF,41.50583333,-74.09722222,US,NY,east,no
323,323,49.14877301728674,0.02010717594261635,0.2514865541008847,0.4841483834760242,70.68591703799864,VLD,30.78222222,-83.27694444,US,GA,east,no
324,324,28.812626639531853,0.011681880937435525,0.2514865541008847,0.4841483834760242,70.68591703799864,WRB,32.64,-83.59194444,US,GA,east,no
325,325,-33.60307213148162,0.4269364830439984,0.2514865541008847,0.4841483834760242,70.68591703799864,RAP,44.04527778,-103.05694444,US,SD,centre,no
326,326,25.073590689577742,0.2382881033695434,0.2514865541008847,0.4841483834760242,70.68591703799864,SCE,40.77083333,-77.88138889,US,PA,east,no
327,327,9.711711351645917,0.05459961680898504,0.2514865541008847,0.4841483834760242,70.68591703799864,SUX,42.40194444,-96.38416667,US,IA,centre,no
328,328,15.544500636674387,0.01635905773444162,0.2514865541008847,0.4841483834760242,70.68591703799864,AUG,44.31805556,-69.79666667,US,ME,east,no
329,329,-2.1653254644569855,0.02906777548112808,0.2514865541008847,0.4841483834760242,70.68591703799864,BHB,44.44888889,-68.36166667,US,ME,east,no
330,330,-52.19093905297766,0.04043686979044262,0.2514865541008847,0.4841483834760242,70.68591703799864,CDC,37.7025,-113.09611111,US,UT,west,no
331,331,-11.13201642689024,0.15812835503796596,0.2514865541008847,0.4841483834760242,70.68591703799864,CKB,39.29555556,-80.22944444,US,WV,east,no
332,332,-8.846202382246126,0.048225242694790754,0.2514865541008847,0.4841483834760242,70.68591703799864,CMX,47.16777778,-88.48638889,US,MI,east,no
333,333,-33.34233099888514,0.19914346000037145,0.2514865541008847,0.4841483834760242,70.68591703799864,HLN,46.60666667,-111.98194444,US,MT,west,no
334,334,62.523349669831056,0.16758688270800234,0.2514865541008847,0.4841483834760242,70.68591703799864,MKC,39.12333333,-94.59277778,US,MO,centre,no
335,335,-31.7403217274128,0.03824977829564902,0.2514865541008847,0.4841483834760242,70.68591703799864,SAF,35.6175,-106.08833333,US,NM,west,no
336,336,-23.22932674023777,0.036280191033895084,0.2514865541008847,0.4841483834760242,70.68591703799864,SCF,33.62277778,-111.91055556,US,AZ,west,no
337,337,22.995575147581455,0.07848377925396587,0.2514865541008847,0.4841483834760242,70.68591703799864,SPI,39.84416667,-89.67888889,US,IL,east,no
338,338,4.964629874187956,0.08979939111105666,0.2514865541008847,0.4841483834760242,70.68591703799864,TCM,47.13833333,-122.475,US,WA,west,no
339,339,4.565574377759308,0.07131935457497453,0.2514865541008847,0.4841483834760242,70.68591703799864,TTN,40.27805556,-74.8125,US,NJ,east,no
340,340,-3.3474912371641765,0.038351824499225994,0.2514865541008847,0.4841483834760242,70.68591703799864,WRI,40.01555556,-74.59388889,US,NJ,east,no
341,341,20.603570542004025,0.027181310196283188,0.2514865541008847,0.4841483834760242,70.68591703799864,BKW,37.78194444,-81.12416667,US,WV,east,no
342,342,-5.260942547169438,0.08513007957377616,0.2514865541008847,0.4841483834760242,70.68591703799864,PLN,45.57083333,-84.79277778,US,MI,east,no
343,343,49.38929618077344,0.2525659876947855,0.2514865541008847,0.4841483834760242,70.68591703799864,LSE,43.87722222,-91.25638889,US,WI,centre,no
344,344,53.921740275310086,0.009039473730195863,0.2514865541008847,0.4841483834760242,70.68591703799864,AZ3,33.52722222,-112.29527778,US,AZ,west,no
345,345,30.2412004886883,0.3277052068503152,0.2514865541008847,0.4841483834760242,70.68591703799864,BIS,46.77888889,-100.7525,US,ND,centre,no
346,346,-9.184795420083116,0.016451453128647434,0.2514865541008847,0.4841483834760242,70.68591703799864,CSM,35.33972222,-99.20027778,US,OK,centre,no
347,347,-37.444142536122044,0.09154152799876454,0.2514865541008847,0.4841483834760242,70.68591703799864,FNL,40.44888889,-105.01027778,US,CO,west,no
348,348,-22.375740055442876,0.03647976797914419,0.2514865541008847,0.4841483834760242,70.68591703799864,FTW,32.8175,-97.35861111,US,TX,centre,no
349,349,53.98675794260839,0.05208639502169985,0.2514865541008847,0.4841483834760242,70.68591703799864,GRI,40.96722222,-98.30666667,US,NE,centre,no
350,350,-38.2110243243131,0.17281450916746824,0.2514865541008847,0.4841483834760242,70.68591703799864,MFR,42.37361111,-122.87222222,US,OR,west,no
351,351,-36.92583437266456,0.32536148100692086,0.2514865541008847,0.4841483834760242,70.68591703799864,MSO,46.91555556,-114.0875,US,MT,west,no
352,352,-39.08945429848394,0.1633642904795232,0.2514865541008847,0.4841483834760242,70.68591703799864,RDM,44.25444444,-121.15138889,US,OR,west,no
353,353,-41.4404949341287,0.08237586961228334,0.2514865541008847,0.4841483834760242,70.68591703799864,RFD,42.19722222,-89.0925,US,IL,east,no
354,354,-4.844708177161406,0.03762262799582852,0.2514865541008847,0.4841483834760242,70.68591703799864,TWF,42.48194444,-114.48666667,US,ID,west,no
355,355,-5.863390117485217,0.10069702652049438,0.2514865541008847,0.4841483834760242,70.68591703799864,VCV,34.5975,-117.38305556,US,CA,west,no
356,356,-24.818196621236815,0.012166942067990493,0.2514865541008847,0.4841483834760242,70.68591703799864,BAD,32.50166667,-93.6625,US,LA,centre,no
357,357,15.444924490030592,0.04774499721656927,0.2514865541008847,0.4841483834760242,70.68591703799864,LSV,36.23388889,-115.03361111,US,NV,west,no
358,358,46.13155580148233,0.039774406800987254,0.2514865541008847,0.4841483834760242,70.68591703799864,BAF,42.16,-72.71638889,US,MA,east,no
359,359,-1.584365257810485,0.017671134024249812,0.2514865541008847,0.4841483834760242,70.68591703799864,BBX,40.13666667,-75.2675,US,PA,east,no
360,360,-6.732919678551788,0.012132194604755155,0.2514865541008847,0.4841483834760242,70.68591703799864,UOS,35.20527778,-85.89805556,US,TN,east,no
361,361,-6.017361133768965,0.011992229518435425,0.2514865541008847,0.4841483834760242,70.68591703799864,BCE,37.70638889,-112.14472222,US,UT,west,no
362,362,-1.9975399680797878,0.05692295522627871,0.2514865541008847,0.4841483834760242,70.68591703799864,BLD,35.9475,-114.86111111,US,NV,west,no
363,363,-9.701230387428717,0.10103494715380354,0.2514865541008847,0.4841483834760242,70.68591703799864,PGA,36.92638889,-111.44722222,US,AZ,west,no
364,364,-6.11425658844051,0.05018503199240298,0.2514865541008847,0.4841483834760242,70.68591703799864,BCT,26.37083333,-80.10833333,US,FL,east,no
365,365,27.42287326771877,0.006803275331042064,0.2514865541008847,0.4841483834760242,70.68591703799864,BDY,43.0875,-124.40833333,US,OR,west,no
366,366,-4.977342689425677,0.0261393125244503,0.2514865541008847,0.4841483834760242,70.68591703799864,EEN,42.90083333,-72.27083333,US,NH,east,no
367,367,27.67465094973977,0.030397378864397653,0.2514865541008847,0.4841483834760242,70.68591703799864,BFD,41.80222222,-78.63944444,US,PA,east,no
368,368,-38.295896787145445,0.021649072170162653,0.2514865541008847,0.4841483834760242,70.68591703799864,DUJ,41.17833333,-78.89888889,US,PA,east,no
369,369,30.243059105421295,0.020938848003892077,0.2514865541008847,0.4841483834760242,70.68591703799864,FKL,41.37777778,-79.86027778,US,PA,east,no
370,370,37.83835830327577,0.021808186016713898,0.2514865541008847,0.4841483834760242,70.68591703799864,JHW,42.15055556,-79.25805556,US,NY,east,no
371,371,-27.850862748315013,0.045105472778099696,0.2514865541008847,0.4841483834760242,70.68591703799864,ISN,48.17611111,-103.63611111,US,ND,centre,no
372,372,-18.360393362891905,0.026273154570490773,0.2514865541008847,0.4841483834760242,70.68591703799864,LBF,41.12833333,-100.69666667,US,NE,centre,no
373,373,-13.49408427340354,0.05403827900594591,0.2514865541008847,0.4841483834760242,70.68591703799864,SDY,47.70694444,-104.19194444,US,MT,west,no
374,374,-17.08093651253781,0.033506636618096705,0.2514865541008847,0.4841483834760242,70.68591703799864,CLM,48.11888889,-123.49361111,US,WA,west,no
375,375,-19.991030805365092,0.02179563077973311,0.2514865541008847,0.4841483834760242,70.68591703799864,ESD,48.70833333,-122.9125,US,WA,west,no
